row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Đặt cọc của khách hàng mua nhà,Ngắn hạn > Đặt cọc của khách hàng mua nhà,Đặt cọc của khách hàng mua nhà,574.974.307.519,67.553.631.842,574974307519.0,67553631842.0
Cổ tức phải trả cổ đông không kiểm soát,Ngắn hạn > Cổ tức phải trả cổ đông không kiểm soát,Cổ tức phải trả cổ đông không kiểm soát,391.819.680.184,231.409.810.565,391819680184.0,231409810565.0
Khoản phải trả kinh phí bảo trì duy tu bảo dưỡng,Ngắn hạn > Khoản phải trả kinh phí bảo trì duy tu bảo dưỡng,Khoản phải trả kinh phí bảo trì duy tu bảo dưỡng,274.034.531.009,267.121.768.956,274034531009.0,267121768956.0
Ký quỹ đã nhận,Ngắn hạn > Ký quỹ đã nhận,Ký quỹ đã nhận,78.513.760.713,15.092.228.518,78513760713.0,15092228518.0
Khác,Ngắn hạn > Khác,Khác,42.942.688.907,45.163.054.790,42942688907.0,45163054790.0
,,,1.362.284.968.332,626.340.494.671,1362284968332.0,626340494671.0
Dải hạn,Dải hạn,Dải hạn,Dải hạn,Dải hạn,,
Ký quỹ,Dải hạn > Ký quỹ,Ký quỹ,121.188.855.790,127.443.616.720,121188855790.0,127443616720.0
Khác,Dải hạn > Khác,Khác,220.042.650,413.413.385,220042650.0,413413385.0
,,,121.408.898.440,127.857.030.105,121408898440.0,127857030105.0
TỔNG CỘNG,Dải hạn > TỔNG CỘNG,TỔNG CỘNG,1.483.693.866.772,754.197.524.776,1483693866772.0,754197524776.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả các bên khác,Trong đó: > Phải trả các bên khác,Phải trả các bên khác,1.408.693.866.772,744.028.033.251,1408693866772.0,744028033251.0
Phải trả các bên liên quan (TM số 36),Trong đó: > Phải trả các bên liên quan (TM số 36),Phải trả các bên liên quan (TM số 36),75.000.000.000,10.169.491.525,75000000000.0,10169491525.0
