row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Phí bảo lãnh và hoa hồng môi giới,Ngắn hạn > Phí bảo lãnh và hoa hồng môi giới,Phí bảo lãnh và hoa hồng môi giới,241.602.459.553,257.013.910.497,241602459553.0,257013910497.0
"Công cụ, dụng cụ","Ngắn hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",7.222.143.799,3.467.629.668,7222143799.0,3467629668.0
Khác,Ngắn hạn > Khác,Khác,3.986.990.407,1.923.279.631,3986990407.0,1923279631.0
,,,252.811.593.759,262.404.819.796,252811593759.0,262404819796.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Phí hoa hồng môi giới,Dài hạn > Phí hoa hồng môi giới,Phí hoa hồng môi giới,175.495.489.922,-,175495489922.0,
"Công cụ, dụng cụ","Dài hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",20.338.931.694,9.412.961.245,20338931694.0,9412961245.0
Chi phí chờ phân bổ khác,Dài hạn > Chi phí chờ phân bổ khác,Chi phí chờ phân bổ khác,161.439.212.624,184.149.236.395,161439212624.0,184149236395.0
,,,357.273.634.240,193.562.197.640,357273634240.0,193562197640.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,610.085.227.999,455.967.017.436,610085227999.0,455967017436.0
