row_label_raw,row_label_full,Số đầu năm,Năm nay > 83.392.397.124,VNDNăm trước > 84.192.981.534,numeric__Năm nay > 83.392.397.124,numeric__VNDNăm trước > 84.192.981.534
Trích lập quỹ (TM số 28.1),Trích lập quỹ (TM số 28.1),Trích lập quỹ (TM số 28.1),42.120.000.000,47.671.338.327,42120000000.0,47671338327.0
Sử dụng quỹ,Sử dụng quỹ,Sử dụng quỹ,(27.622.258.404),(48.471.922.737),-27622258404.0,-48471922737.0
Số cuối năm,Số cuối năm,Số cuối năm,97.890.138.720,83.392.397.124,97890138720.0,83392397124.0
