row_label_raw,row_label_full,col_0,Số liệu báo cáo trước đây,Điều chỉnh lại,Số liệu tính toán lại,numeric__Số liệu báo cáo trước đây,numeric__Điều chỉnh lại,numeric__Số liệu tính toán lại
Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),349.944.708.596,-,349.944.708.596,349944708596.0,,349944708596.0
"Điều chỉnh giảm số trích quỹ khen thưởng, phúc lợi (VND)","Điều chỉnh giảm số trích quỹ khen thưởng, phúc lợi (VND)","Điều chỉnh giảm số trích quỹ khen thưởng, phúc lợi (VND)",(25.300.000.000),2.300.000.000,(23.000.000.000),-25300000000.0,2300000000.0,-23000000000.0
Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),324.644.708.596,2.300.000.000,326.944.708.596,324644708596.0,2300000000.0,326944708596.0
Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu) (**),Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu) (**),Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu) (**),56.627.054,4.007.644,60.634.698,56627054.0,4007644.0,60634698.0
Lãi cơ bản trên cổ phiếu (VND/1 cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/1 cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/1 cổ phiếu),5.733,(341),5.392,5733.0,-341.0,5392.0
