row_label_raw,row_label_full,Ban Điều hành(tiếp theo),Bà Nguyễn Thu Trang > Ông Nguyễn Ngọc Cương,Giám đốc Nhân sự(đến ngày 31/12/2019) > Giám đốc Nhân sự (từ ngày 1/1/2020),numeric__Bà Nguyễn Thu Trang > Ông Nguyễn Ngọc Cương,numeric__Giám đốc Nhân sự(đến ngày 31/12/2019) > Giám đốc Nhân sự (từ ngày 1/1/2020)
Ban Điều hành(tiếp theo),Ban Điều hành(tiếp theo),Ban Điều hành(tiếp theo),Ông Sai Prasad Tummapudi,Giám đốc Khối Công nghệ,,
Ban Điều hành(tiếp theo),Ban Điều hành(tiếp theo),Ban Điều hành(tiếp theo),Ông Bryan Patrick Carroll,Giám đốc Khối Ngân hàng Số(từ ngày 18/3/2019),,
Ban Điều hành(tiếp theo),Ban Điều hành(tiếp theo),Ban Điều hành(tiếp theo),Ông Dương Ngọc Dũng,Giám đốc Khối Marketingvà Truyền thông (từ ngày 17/2/2020),,
Ban Điều hành(tiếp theo),Ban Điều hành(tiếp theo),Ban Điều hành(tiếp theo),Ông Bùi Đức Quang,Quyền Giám đốc Khối Quản lýTín dụng (từ ngày 1/1/2020),,
