row_label_raw,row_label_full,col_0,31/12/2019Triệu VND,31/12/2018Triệu VND,numeric__31/12/2019Triệu VND,numeric__31/12/2018Triệu VND
"Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả",,
Lãi phải trả cho tiền gửi,"Các khoản lãi, phí phải trả > Lãi phải trả cho tiền gửi",Lãi phải trả cho tiền gửi,482.637,314.047,482637.0,314047.0
Lãi phải trả cho tiền gửi tiết kiệm,"Các khoản lãi, phí phải trả > Lãi phải trả cho tiền gửi tiết kiệm",Lãi phải trả cho tiền gửi tiết kiệm,858.640,610.128,858640.0,610128.0
Lãi phải trả cho các giấy tờ có giá,"Các khoản lãi, phí phải trả > Lãi phải trả cho các giấy tờ có giá",Lãi phải trả cho các giấy tờ có giá,489.292,238.553,489292.0,238553.0
Lãi phải trả cho tiền vay,"Các khoản lãi, phí phải trả > Lãi phải trả cho tiền vay",Lãi phải trả cho tiền vay,119.875,86.837,119875.0,86837.0
Lãi phải trả cho các công cụ tài chính phải sinh,"Các khoản lãi, phí phải trả > Lãi phải trả cho các công cụ tài chính phải sinh",Lãi phải trả cho các công cụ tài chính phải sinh,177.260,73.743,177260.0,73743.0
,,,2.127.704,1.323.308,2127704.0,1323308.0
Các khoản phải trả và nợ khác,Các khoản phải trả và nợ khác,Các khoản phải trả và nợ khác,Các khoản phải trả và nợ khác,Các khoản phải trả và nợ khác,,
Thuế phải nộp cho Ngân sách Nhà nước (Thuyết minh 37),Các khoản phải trả và nợ khác > Thuế phải nộp cho Ngân sách Nhà nước (Thuyết minh 37),Thuế phải nộp cho Ngân sách Nhà nước (Thuyết minh 37),72.604,170.975,72604.0,170975.0
Cổ tức phải trả,Các khoản phải trả và nợ khác > Cổ tức phải trả,Cổ tức phải trả,4.221,4.236,4221.0,4236.0
Phải trả cán bộ công nhân viên,Các khoản phải trả và nợ khác > Phải trả cán bộ công nhân viên,Phải trả cán bộ công nhân viên,30.761,141.259,30761.0,141259.0
"Quỹ khen thưởng, phúc lợi và quỹ thường Ban Điều hành","Các khoản phải trả và nợ khác > Quỹ khen thưởng, phúc lợi và quỹ thường Ban Điều hành","Quỹ khen thưởng, phúc lợi và quỹ thường Ban Điều hành",39.408,42.892,39408.0,42892.0
Các khoản chờ thanh toán,Các khoản phải trả và nợ khác > Các khoản chờ thanh toán,Các khoản chờ thanh toán,1.567.948,1.653.216,1567948.0,1653216.0
Doanh thu chờ phân bổ (*),Các khoản phải trả và nợ khác > Doanh thu chờ phân bổ (*),Doanh thu chờ phân bổ (*),645.946,358.440,645946.0,358440.0
Cổ tức nhận hộ,Các khoản phải trả và nợ khác > Cổ tức nhận hộ,Cổ tức nhận hộ,-,76.944,,76944.0
Các khoản phải trả khác,Các khoản phải trả và nợ khác > Các khoản phải trả khác,Các khoản phải trả khác,731.093,692.026,731093.0,692026.0
,,,3.091.981,3.139.988,3091981.0,3139988.0
,,,5.219.685,4.463.296,5219685.0,4463296.0
