row_label_raw,row_label_full,col_0,31/12/2019,31/12/2018,numeric__31/12/2019,numeric__31/12/2018
Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,"2,80% - 4,20%","3,90% - 5,50%",,
Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,"1,60% - 2,00%","2,45% - 3,40%",,
Tiền vay bằng VND,Tiền vay bằng VND,Tiền vay bằng VND,"4,30% - 5,95%","4,75% - 5,70%",,
Tiền vay bằng ngoại tệ,Tiền vay bằng ngoại tệ,Tiền vay bằng ngoại tệ,"2,40% - 3,90%","0,80% - 3,71%",,
