row_label_raw,row_label_full,col_0,31/12/2019Triệu VND,31/12/2018Triệu VND,numeric__31/12/2019Triệu VND,numeric__31/12/2018Triệu VND
Tiền gửi tại NHNNVN,Tiền gửi tại NHNNVN,Tiền gửi tại NHNNVN,4.070.948,2.406.346,4070948.0,2406346.0
Tiền gửi và cho vay các TCTD khác,Tiền gửi và cho vay các TCTD khác,Tiền gửi và cho vay các TCTD khác,19.904.061,22.406.178,19904061.0,22406178.0
Kinh doanh và đầu tư chứng khoán - gộp,Kinh doanh và đầu tư chứng khoán - gộp,Kinh doanh và đầu tư chứng khoán - gộp,46.233.375,41.795.471,46233375.0,41795471.0
Cho vay khách hàng - gộp,Cho vay khách hàng - gộp,Cho vay khách hàng - gộp,63.594.389,48.762.243,63594389.0,48762243.0
Hoạt động mua nợ - gộp,Hoạt động mua nợ - gộp,Hoạt động mua nợ - gộp,9.150,42.148,9150.0,42148.0
Các khoản nợ Chính phủ và NHNNVN,Các khoản nợ Chính phủ và NHNNVN,Các khoản nợ Chính phủ và NHNNVN,24.040,9.708.388,24040.0,9708388.0
Tiền gửi và vay các TCTD khác,Tiền gửi và vay các TCTD khác,Tiền gửi và vay các TCTD khác,43.427.210,34.528.696,43427210.0,34528696.0
Tiền gửi của khách hàng,Tiền gửi của khách hàng,Tiền gửi của khách hàng,80.800.521,63.413.845,80800521.0,63413845.0
Công cụ tài chính phải sinh(Tổng giá trị giao dịch theo hợp đồng),Công cụ tài chính phải sinh(Tổng giá trị giao dịch theo hợp đồng),Công cụ tài chính phải sinh(Tổng giá trị giao dịch theo hợp đồng),100.252.468,44.835.702,100252468.0,44835702.0
Phát hành giấy tờ có giá,Phát hành giấy tờ có giá,Phát hành giấy tờ có giá,8.972.781,8.414.977,8972781.0,8414977.0
Các cam kết và bảo lãnh,Các cam kết và bảo lãnh,Các cam kết và bảo lãnh,19.438.930,6.091.053,19438930.0,6091053.0
Nước ngoài,Nước ngoài,Nước ngoài,Nước ngoài,Nước ngoài,,
,,,31/12/2019Triệu VND,31/12/2018Triệu VND,,
Tiền gửi và cho vay các TCTD khác,Nước ngoài > Tiền gửi và cho vay các TCTD khác,Tiền gửi và cho vay các TCTD khác,787.856,404.855,787856.0,404855.0
Tiền gửi và vay các TCTD khác,Nước ngoài > Tiền gửi và vay các TCTD khác,Tiền gửi và vay các TCTD khác,3.590.650,3.142.115,3590650.0,3142115.0
Tiền gửi của khách hàng,Nước ngoài > Tiền gửi của khách hàng,Tiền gửi của khách hàng,72.122,114.925,72122.0,114925.0
