row_label_raw,row_label_full,col_0,31/12/2018Triệu VND,Số phát sinh trong nămTriệu VND,Số đã nộp trong nămTriệu VND,31/12/2019Triệu VND,numeric__31/12/2018Triệu VND,numeric__Số phát sinh trong nămTriệu VND,numeric__Số đã nộp trong nămTriệu VND,numeric__31/12/2019Triệu VND
Phải thu Ngân sách Nhà nước,Phải thu Ngân sách Nhà nước,Phải thu Ngân sách Nhà nước,Phải thu Ngân sách Nhà nước,Phải thu Ngân sách Nhà nước,Phải thu Ngân sách Nhà nước,Phải thu Ngân sách Nhà nước,,,,
Thuế giá trị gia tăng,Phải thu Ngân sách Nhà nước > Thuế giá trị gia tăng,Thuế giá trị gia tăng,-,7.921,-,7.921,,7921.0,,7921.0
Thuế khác,Phải thu Ngân sách Nhà nước > Thuế khác,Thuế khác,29,-,(6),23,29.0,,-6.0,23.0
Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,,,,
Thuế giá trị gia tăng,Phải trả Ngân sách Nhà nước > Thuế giá trị gia tăng,Thuế giá trị gia tăng,12.310,101.908,(105.176),9.042,12310.0,101908.0,-105176.0,9042.0
Thuế TNDN,Phải trả Ngân sách Nhà nước > Thuế TNDN,Thuế TNDN,152.508,244.478,(342.121),54.865,152508.0,244478.0,-342121.0,54865.0
Các loại thuế khác,Phải trả Ngân sách Nhà nước > Các loại thuế khác,Các loại thuế khác,6.157,173.677,(171.137),8.697,6157.0,173677.0,-171137.0,8697.0
,,,170.975,520.063,(618.434),72.604,170975.0,520063.0,-618434.0,72604.0
