row_label_raw,row_label_full,col_0,Năm 2020,Năm 2019,numeric__Năm 2020,numeric__Năm 2019
,,,VND,VND,,
Thuế TNDN phải nộp đầu năm,Thuế TNDN phải nộp đầu năm,Thuế TNDN phải nộp đầu năm,(1.086.218.583),(1.086.218.583),-1086218583.0,-1086218583.0
Thuế TNDN đã nộp trong năm,Thuế TNDN đã nộp trong năm,Thuế TNDN đã nộp trong năm,-,-,,
Thuế TNDN phải nộp cuối năm từ hoạt động kinh doanh chính,Thuế TNDN đã nộp trong năm > Thuế TNDN phải nộp cuối năm từ hoạt động kinh doanh chính,Thuế TNDN phải nộp cuối năm từ hoạt động kinh doanh chính,(1.086.218.583),(1.086.218.583),-1086218583.0,-1086218583.0
,,,Năm 2020,Năm 2019,,
,,,VND,VND,,
Thuế TNDN từ hoạt động kinh doanh bất động sản,Thuế TNDN từ hoạt động kinh doanh bất động sản,Thuế TNDN từ hoạt động kinh doanh bất động sản,,,,
Tổng lợi nhuận kế toán từ hoạt động kinh doanh bất động sản,Thuế TNDN từ hoạt động kinh doanh bất động sản > Tổng lợi nhuận kế toán từ hoạt động kinh doanh bất động sản,Tổng lợi nhuận kế toán từ hoạt động kinh doanh bất động sản,(5.566.426.753),(3.436.563.438),-5566426753.0,-3436563438.0
Thu nhập chịu thuế TNDN,Thuế TNDN từ hoạt động kinh doanh bất động sản > Thu nhập chịu thuế TNDN,Thu nhập chịu thuế TNDN,(5.566.426.753),(3.436.563.438),-5566426753.0,-3436563438.0
Chi phí thuế TNDN hiện hành (thuế suất 20%),Chi phí thuế TNDN hiện hành (thuế suất 20%),Chi phí thuế TNDN hiện hành (thuế suất 20%),-,-,,
Thuế TNDN phải nộp cuối năm của HĐKD bất động sản,Thuế TNDN phải nộp cuối năm của HĐKD bất động sản,Thuế TNDN phải nộp cuối năm của HĐKD bất động sản,-,-,,
Tổng thuế TNDN phải nộp cuối năm,Thuế TNDN phải nộp cuối năm của HĐKD bất động sản > Tổng thuế TNDN phải nộp cuối năm,Tổng thuế TNDN phải nộp cuối năm,(1.086.218.583),(1.086.218.583),-1086218583.0,-1086218583.0
