row_label_raw,row_label_full,col_0,31/12/2020,01/01/2020,numeric__31/12/2020,numeric__01/01/2020
,,,VND,VND,,
a) Chi phí phải trả ngắn hạn,a) Chi phí phải trả ngắn hạn,a) Chi phí phải trả ngắn hạn,a) Chi phí phải trả ngắn hạn,a) Chi phí phải trả ngắn hạn,,
- Chi phí lãi vay,a) Chi phí phải trả ngắn hạn > - Chi phí lãi vay,- Chi phí lãi vay,17.286.693.797,13.756.040.935,17286693797.0,13756040935.0
- Trích trước giá vốn hợp đồng xây dựng,a) Chi phí phải trả ngắn hạn > - Trích trước giá vốn hợp đồng xây dựng,- Trích trước giá vốn hợp đồng xây dựng,2.397.911.784,4.645.011.027,2397911784.0,4645011027.0
- Trích trước tiền lãi do chậm thanh toán,a) Chi phí phải trả ngắn hạn > - Trích trước tiền lãi do chậm thanh toán,- Trích trước tiền lãi do chậm thanh toán,18.897.722.716,18.897.722.716,18897722716.0,18897722716.0
- Chi phí phải trả khác,a) Chi phí phải trả ngắn hạn > - Chi phí phải trả khác,- Chi phí phải trả khác,918.400.000,2.864.586.793,918400000.0,2864586793.0
,,,39.500.728.297,40.163.361.471,39500728297.0,40163361471.0
b) Chi phí phải trả dài hạn,a) Chi phí phải trả ngắn hạn > b) Chi phí phải trả dài hạn,b) Chi phí phải trả dài hạn,-,37.397.910.222,,37397910222.0
- Chi phí lãi vay phải trả Ngân hàng TMCP Quốc Dân,a) Chi phí phải trả ngắn hạn > - Chi phí lãi vay phải trả Ngân hàng TMCP Quốc Dân,- Chi phí lãi vay phải trả Ngân hàng TMCP Quốc Dân,-,37.397.910.222,,37397910222.0
,,,-,37.397.910.222,,37397910222.0
