row_label_raw,row_label_full,Hội đồng Quản trị,Hội đồng Quản trị_1,Bổ nhiệm,Miễn nhiệm,numeric__Hội đồng Quản trị_1,numeric__Bổ nhiệm,numeric__Miễn nhiệm
Ông Trần Ngọc Minh,Ông Trần Ngọc Minh,Ông Trần Ngọc Minh,Chủ tịch HĐQT,09/07/2024,,,,
Ông Trần Ngọc Minh,Ông Trần Ngọc Minh,Ông Trần Ngọc Minh,Phó Chủ tịch,,09/07/2024,,,
Bà Trần Thị Thu Hằng,Bà Trần Thị Thu Hằng,Bà Trần Thị Thu Hằng,Chủ tịch HĐQT,,09/07/2024,,,
Bà Trần Thị Thu Hằng,Bà Trần Thị Thu Hằng,Bà Trần Thị Thu Hằng,Thành viên,,26/10/2024,,,
Bà Nguyễn Thị Hồng Hạnh,Bà Nguyễn Thị Hồng Hạnh,Bà Nguyễn Thị Hồng Hạnh,Phó Chủ tịch,09/07/2024,,,,
Ông Bùi Thanh Hải,Ông Bùi Thanh Hải,Ông Bùi Thanh Hải,Thành viên,,,,,
Ông Lê Khắc Gia Bảo,Ông Lê Khắc Gia Bảo,Ông Lê Khắc Gia Bảo,Thành viên,,,,,
Ông Nguyễn Cao Cường,Ông Nguyễn Cao Cường,Ông Nguyễn Cao Cường,Thành viên,,,,,
Bà Nguyễn Thị Thanh Hường,Bà Nguyễn Thị Thanh Hường,Bà Nguyễn Thị Thanh Hường,Thành viên,,,,,
Bà Nguyễn Thủy Nguyên,Bà Nguyễn Thủy Nguyên,Bà Nguyễn Thủy Nguyên,Thành viên độc lập,,,,,
Ông Kim Minh Tuấn,Ông Kim Minh Tuấn,Ông Kim Minh Tuấn,Thành viên độc lập,26/10/2024,,,,
Ông Nguyễn Chí Hiếu,Ông Nguyễn Chí Hiếu,Ông Nguyễn Chí Hiếu,Thành viên độc lập,26/10/2024,,,,
Ban kiểm soát,Ban kiểm soát,Ban kiểm soát,Ban kiểm soát,Bổ nhiệm,Miễn nhiệm,,,
Bà Đỗ Thị Tuyết Trinh,Bà Đỗ Thị Tuyết Trinh,Bà Đỗ Thị Tuyết Trinh,Trường ban,,,,,
Ông Vũ Phạm Thái Hà,Ông Vũ Phạm Thái Hà,Ông Vũ Phạm Thái Hà,Thành viên,,26/10/2024,,,
Ông Đăng Minh Quân,Ông Đăng Minh Quân,Ông Đăng Minh Quân,Thành viên,,,,,
Bà Hoàng Thị Phượng,Bà Hoàng Thị Phượng,Bà Hoàng Thị Phượng,Thành viên,26/04/2024,,,,
Bà Nguyễn Thị Khánh Phương,Bà Nguyễn Thị Khánh Phương,Bà Nguyễn Thị Khánh Phương,Thành viên,26/10/2024,,,,
Ông Đào Ngọc Hải,Ông Đào Ngọc Hải,Ông Đào Ngọc Hải,Thành viên,26/10/2024,,,,
Ban Tổng Giám đốc và Kế toán trưởng,Ban Tổng Giám đốc và Kế toán trưởng,Ban Tổng Giám đốc và Kế toán trưởng,Ban Tổng Giám đốc và Kế toán trưởng,Bổ nhiệm,Miễn nhiệm,,,
Ông Trần Ngọc Minh,Ông Trần Ngọc Minh,Ông Trần Ngọc Minh,Tổng Giám đốc,,09/07/2024,,,
Ông Trần Hồng Minh,Ông Trần Hồng Minh,Ông Trần Hồng Minh,Quyền Tổng Giám đốc,09/07/2024,,,,
Ông Lê Trung Việt,Ông Lê Trung Việt,Ông Lê Trung Việt,Phó Tổng Giám đốc,,01/07/2024,,,
Ông Nguyễn Hoàng An,Ông Nguyễn Hoàng An,Ông Nguyễn Hoàng An,Phó Tổng Giám đốc,,,,,
Ông Nguyễn Văn Minh,Ông Nguyễn Văn Minh,Ông Nguyễn Văn Minh,Phó Tổng Giám đốc,,,,,
Ông Trần Văn Thái Bình,Ông Trần Văn Thái Bình,Ông Trần Văn Thái Bình,Phó Tổng Giám đốc,,,,,
Ông Đỗ Văn Bắc,Ông Đỗ Văn Bắc,Ông Đỗ Văn Bắc,Phó Tổng Giám đốc,,,,,
Bà Nguyễn Thị Hồng Vân,Bà Nguyễn Thị Hồng Vân,Bà Nguyễn Thị Hồng Vân,Phó Tổng Giám đốc,03/01/2025,,,,
Bà Vũ Đăng Xuân Vinh,Bà Vũ Đăng Xuân Vinh,Bà Vũ Đăng Xuân Vinh,Kế toán trưởng,,,,,
Người đại diện theo pháp luật,Người đại diện theo pháp luật,Người đại diện theo pháp luật,Người đại diện theo pháp luật,Người đại diện theo pháp luật,Người đại diện theo pháp luật,,,
Ông Trần Ngọc Minh,Ông Trần Ngọc Minh,Ông Trần Ngọc Minh,Chủ tịch HĐQT,,,,,
