row_label_raw,row_label_full,col_0,Năm 2024,Năm 2023,numeric__Năm 2024,numeric__Năm 2023
"1. Chi nộp thuế và các khoản phí, lệ phí","1. Chi nộp thuế và các khoản phí, lệ phí","1. Chi nộp thuế và các khoản phí, lệ phí",26.385,25.590,26385.0,25590.0
2. Chi phí cho nhân viên:,2. Chi phí cho nhân viên:,2. Chi phí cho nhân viên:,1.323.461,1.023.502,1323461.0,1023502.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Chi lương và phụ cấp,Trong đó: > Chi lương và phụ cấp,Chi lương và phụ cấp,1.168.016,879.468,1168016.0,879468.0
Các khoản chi đóng góp theo lương,Trong đó: > Các khoản chi đóng góp theo lương,Các khoản chi đóng góp theo lương,76.665,69.901,76665.0,69901.0
Đồng phục và các chi phí liên quan,Trong đó: > Đồng phục và các chi phí liên quan,Đồng phục và các chi phí liên quan,78.780,74.133,78780.0,74133.0
3. Chi về tài sản,Trong đó: > 3. Chi về tài sản,3. Chi về tài sản,259.850,199.696,259850.0,199696.0
Trong đó: Khấu hao tài sản cố định,Trong đó: > Trong đó: Khấu hao tài sản cố định,Trong đó: Khấu hao tài sản cố định,81.638,72.486,81638.0,72486.0
4. Chi cho hoạt động quản lý công vụ,Trong đó: > 4. Chi cho hoạt động quản lý công vụ,4. Chi cho hoạt động quản lý công vụ,257.670,316.115,257670.0,316115.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
"Chi phí quảng cáo tiếp thị, khuyến mãi và vật liệu văn phòng","Trong đó: > Chi phí quảng cáo tiếp thị, khuyến mãi và vật liệu văn phòng","Chi phí quảng cáo tiếp thị, khuyến mãi và vật liệu văn phòng",58.858,98.508,58858.0,98508.0
Công tác phí,Trong đó: > Công tác phí,Công tác phí,15.237,14.906,15237.0,14906.0
"Chi phí điện nước, vệ sinh cơ quan, xăng dầu","Trong đó: > Chi phí điện nước, vệ sinh cơ quan, xăng dầu","Chi phí điện nước, vệ sinh cơ quan, xăng dầu",45.957,40.066,45957.0,40066.0
"Chi phí thông tin liên lạc, nghiên cứu ứng dụng khoa học công ng.","Trong đó: > Chi phí thông tin liên lạc, nghiên cứu ứng dụng khoa học công ng.","Chi phí thông tin liên lạc, nghiên cứu ứng dụng khoa học công ng.",30.385,58.846,30385.0,58846.0
Chi phí đào tạo,Trong đó: > Chi phí đào tạo,Chi phí đào tạo,2.561,1.336,2561.0,1336.0
"Chi phí hội nghị, lễ tân, khách tiết","Trong đó: > Chi phí hội nghị, lễ tân, khách tiết","Chi phí hội nghị, lễ tân, khách tiết",80.390,84.177,80390.0,84177.0
Chi phí khác,Trong đó: > Chi phí khác,Chi phí khác,24.282,18.276,24282.0,18276.0
"5. Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","Trong đó: > 5. Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","5. Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng",84.157,80.934,84157.0,80934.0
6. Chi phí dự phòng (không tính chi phí dự phòng rủi ro tín dụng nội và ngoại bảng; chi phí dự phòng giảm giá chứng khoán),Trong đó: > 6. Chi phí dự phòng (không tính chi phí dự phòng rủi ro tín dụng nội và ngoại bảng; chi phí dự phòng giảm giá chứng khoán),6. Chi phí dự phòng (không tính chi phí dự phòng rủi ro tín dụng nội và ngoại bảng; chi phí dự phòng giảm giá chứng khoán),70.052,-,70052.0,
Tổng cộng,Trong đó: > Tổng cộng,Tổng cộng,2.021.575,1.645.837,2021575.0,1645837.0
