row_label_raw,row_label_full,24.2. Thu nhập trên một cổ phiếu,Năm 2024,Năm 2023,numeric__Năm 2024,numeric__Năm 2023
- Lợi nhuận hoặc lỗ để tính lãi cơ bản trên cổ phiếu,- Lợi nhuận hoặc lỗ để tính lãi cơ bản trên cổ phiếu,- Lợi nhuận hoặc lỗ để tính lãi cơ bản trên cổ phiếu,887.494,573.984,887494.0,573984.0
- Các khoản điều chỉnh giảm,- Các khoản điều chỉnh giảm,- Các khoản điều chỉnh giảm,-,-,,
"+ Quỹ khen thưởng, phúc lợi (*)","+ Quỹ khen thưởng, phúc lợi (*)","+ Quỹ khen thưởng, phúc lợi (*)",-,-,,
- Số bình quân gia quyền cổ phiếu phổ thông để tính lãi cơ bản,"+ Quỹ khen thưởng, phúc lợi (*) > - Số bình quân gia quyền cổ phiếu phổ thông để tính lãi cơ bản",- Số bình quân gia quyền cổ phiếu phổ thông để tính lãi cơ bản,361.481.878,361.481.878,361481878.0,361481878.0
- Lãi cơ bản trên cổ phiếu (đồng/ Cổ phiếu),"+ Quỹ khen thưởng, phúc lợi (*) > - Lãi cơ bản trên cổ phiếu (đồng/ Cổ phiếu)",- Lãi cơ bản trên cổ phiếu (đồng/ Cổ phiếu),2.455,1.588,2455.0,1588.0
