row_label_raw,row_label_full,"37. Tỉnh hình thu nhập của cán bộ, công nhân viên",Năm 2024,Năm 2023,numeric__Năm 2024,numeric__Năm 2023
"I. Tổng số cán bộ, công nhân viên","I. Tổng số cán bộ, công nhân viên","I. Tổng số cán bộ, công nhân viên",3.760,3.656,3760.0,3656.0
"II. Thu nhập của cán bộ, công nhân viên","II. Thu nhập của cán bộ, công nhân viên","II. Thu nhập của cán bộ, công nhân viên",,,,
1. Tổng quỹ lương,"II. Thu nhập của cán bộ, công nhân viên > 1. Tổng quỹ lương",1. Tổng quỹ lương,970.477,765.565,970477.0,765565.0
2. Tiền thường,"II. Thu nhập của cán bộ, công nhân viên > 2. Tiền thường",2. Tiền thường,88.738,156.709,88738.0,156709.0
3. Tổng thu nhập,"II. Thu nhập của cán bộ, công nhân viên > 3. Tổng thu nhập",3. Tổng thu nhập,1.059.215,922.274,1059215.0,922274.0
4. Tiền lương bình quân (triệu đồng/người/tháng),"II. Thu nhập của cán bộ, công nhân viên > 4. Tiền lương bình quân (triệu đồng/người/tháng)",4. Tiền lương bình quân (triệu đồng/người/tháng),22,17,22.0,17.0
5. Thu nhập bình quân (triệu đồng/người/tháng),"II. Thu nhập của cán bộ, công nhân viên > 5. Thu nhập bình quân (triệu đồng/người/tháng)",5. Thu nhập bình quân (triệu đồng/người/tháng),23,21,23.0,21.0
