row_label_raw,row_label_full,Chỉ tiêu,Số dư đầu năm,Phát sinh trong năm > Số phải nộp,Phát sinh trong năm > Số đã nộp,Số dư cuối năm,numeric__Số dư đầu năm,numeric__Phát sinh trong năm > Số phải nộp,numeric__Phát sinh trong năm > Số đã nộp,numeric__Số dư cuối năm
1. Thuế GTGT,1. Thuế GTGT,1. Thuế GTGT,6.306,86.456,85.639,7.123,6306.0,86456.0,85639.0,7123.0
2. Thuế TNDN,2. Thuế TNDN,2. Thuế TNDN,41.029,224.444,166.266,99.207,41029.0,224444.0,166266.0,99207.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,41.029,224.444,166.266,99.207,41029.0,224444.0,166266.0,99207.0
Thuế TNDN của ngân hàng,Thuế TNDN của ngân hàng,Thuế TNDN của ngân hàng,41.029,223.278,165.546,98.761,41029.0,223278.0,165546.0,98761.0
Thuế TNDN của Công ty con,Thuế TNDN của Công ty con,Thuế TNDN của Công ty con,-,1.166,720,446,,1166.0,720.0,446.0
3. Các loại thuế khác,3. Các loại thuế khác,3. Các loại thuế khác,10.895,54.695,54.548,11.042,10895.0,54695.0,54548.0,11042.0
Tổng cộng,Tổng cộng,Tổng cộng,58.230,365.595,306.453,117.372,58230.0,365595.0,306453.0,117372.0
