row_label_raw,row_label_full,25.320 VND/USD,"161,51 VND/JPY","numeric__161,51 VND/JPY"
17.701 VND/CAD,17.701 VND/CAD,17.701 VND/CAD,15.880 VND/AUD,
26.581 VND/EUR,26.581 VND/EUR,26.581 VND/EUR,28.259 VND/CHF,
32.069 VND/GBP,32.069 VND/GBP,32.069 VND/GBP,749 VND/THB,
18.763 VND/SGD,18.763 VND/SGD,18.763 VND/SGD,"17,30 VND/KRW",
