row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2022 Nghìn VND,2021 Nghìn VND,numeric__Mã số,numeric__Thuyết minh,numeric__2022 Nghìn VND,numeric__2021 Nghìn VND
LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
Tiền thu từ phát hành cổ phiếu và chi phíliên quan đến việc phát hành,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền thu từ phát hành cổ phiếu và chi phíliên quan đến việc phát hành,Tiền thu từ phát hành cổ phiếu và chi phíliên quan đến việc phát hành,31,,-,(42.624.809),31.0,,,-42624809.0
Tiền thu từ đi vay và trái phiếu,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền thu từ đi vay và trái phiếu,Tiền thu từ đi vay và trái phiếu,33,,-,1.039.200.000,33.0,,,1039200000.0
Tiền trả nợ gốc vay,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,34,,-,(1.018.000.000),34.0,,,-1018000000.0
Lưu chuyển tiền thuần từ hoạt động tài chính,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,,-,(21.424.809),40.0,,,-21424809.0
Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),50,,(4.448.008),(46.139.387),50.0,,-4448008.0,-46139387.0
Tiền và các khoản tương đương tiền đầu năm,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,60,,5.600.363,51.739.750,60.0,,5600363.0,51739750.0
Tiền và các khoản tương đương tiền cuối năm\( (70 = 50 + 60) \),LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và các khoản tương đương tiền cuối năm\( (70 = 50 + 60) \),Tiền và các khoản tương đương tiền cuối năm\( (70 = 50 + 60) \),70,4,1.152.355,5.600.363,70.0,4.0,1152355.0,5600363.0
