row_label_raw,row_label_full,col_0,31/12/2022Nghìn VND,1/1/2022Nghìn VND,numeric__31/12/2022Nghìn VND,numeric__1/1/2022Nghìn VND
Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,52.761.735,47.442.649,52761735.0,47442649.0
Chi phí phải trả khác,Chi phí phải trả khác,Chi phí phải trả khác,2.074.943,913.684,2074943.0,913684.0
,,,54.836.678,48.356.333,54836678.0,48356333.0
