row_label_raw,row_label_full,col_0,31/12/2022VND’000,1/1/2022VND’000,numeric__31/12/2022VND’000,numeric__1/1/2022VND’000
Long-term bonds issued,Long-term bonds issued,Long-term bonds issued,"3,000,000,000","3,000,000,000",,
Repayable within twelve months,Repayable within twelve months,Repayable within twelve months,"(1,500,000,000)",-,,
Repayable after twelve months,Repayable after twelve months,Repayable after twelve months,"1,500,000,000","3,000,000,000",,
