row_label_raw,row_label_full,col_0,2022Nghìn VND,2021Nghìn VND,numeric__2022Nghìn VND,numeric__2021Nghìn VND
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,272.615.389,271.523.054,272615389.0,271523054.0
Chi phí đi vay,Chi phí đi vay,Chi phí đi vay,90.090,485.087,90090.0,485087.0
Chi phí khác,Chi phí khác,Chi phí khác,27.093,-,27093.0,
,,,272.732.572,272.008.141,272732572.0,272008141.0
