row_label_raw,row_label_full,col_0,2022Nghìn VND,2021Nghìn VND,numeric__2022Nghìn VND,numeric__2021Nghìn VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,24.963.257,-,24963257.0,
Tăng trong năm,Tăng trong năm,Tăng trong năm,24.067.642,24.963.257,24067642.0,24963257.0
Biến động khác,Biến động khác,Biến động khác,(16.614.198),-,-16614198.0,
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,32.416.701,24.963.257,32416701.0,24963257.0
