row_label_raw,row_label_full,col_0,1/1/2022 > Giá trị ghi sổ và sốcó khả năng trả nợNghìn VND,1/1/2022 > TăngNghìn VND,Biến động trong năm > GiảmNghìn VND,Biến động trong năm,31/12/2022Giá trị ghi sổ và sốcó khả năng trả nợ(Thuyết minh 2(c))Nghìn VND,numeric__1/1/2022 > Giá trị ghi sổ và sốcó khả năng trả nợNghìn VND,numeric__1/1/2022 > TăngNghìn VND,numeric__Biến động trong năm > GiảmNghìn VND,numeric__Biến động trong năm,numeric__31/12/2022Giá trị ghi sổ và sốcó khả năng trả nợ(Thuyết minh 2(c))Nghìn VND
Vay ngắn hạn (*),Vay ngắn hạn (*),Vay ngắn hạn (*),21.200.000,-,-,21.200.000,,21200000.0,,,21200000.0,
Trái phiếu dài hạn đến hạntrả (Thuyết minh 10(b)),Trái phiếu dài hạn đến hạntrả (Thuyết minh 10(b)),Trái phiếu dài hạn đến hạntrả (Thuyết minh 10(b)),-,1.500.000.000,-,1.500.000.000,,,1500000000.0,,1500000000.0,
,,,21.200.000,1.500.000.000,-,1.521.200.000,,21200000.0,1500000000.0,,1521200000.0,
