row_label_raw,row_label_full,col_0,31/12/2022VND’000,1/1/2022VND’000,numeric__31/12/2022VND’000,numeric__1/1/2022VND’000
Amounts due to Masan Horizon Corporation (“MH”)(formerly known as Masan Horizon Company Limited)– the immediate parent company,Amounts due to Masan Horizon Corporation (“MH”)(formerly known as Masan Horizon Company Limited)– the immediate parent company,Amounts due to Masan Horizon Corporation (“MH”)(formerly known as Masan Horizon Company Limited)– the immediate parent company,Amounts due to Masan Horizon Corporation (“MH”)(formerly known as Masan Horizon Company Limited)– the immediate parent company,Amounts due to Masan Horizon Corporation (“MH”)(formerly known as Masan Horizon Company Limited)– the immediate parent company,,
Non-trade (*),Non-trade (*),Non-trade (*),"2,511,785","2,511,785",,
Amount due to Nui Phao Mining Company Ltd– a subsidiary,Amount due to Nui Phao Mining Company Ltd– a subsidiary,Amount due to Nui Phao Mining Company Ltd– a subsidiary,Amount due to Nui Phao Mining Company Ltd– a subsidiary,Amount due to Nui Phao Mining Company Ltd– a subsidiary,,
Non-trade (*),Non-trade (*),Non-trade (*),"20,139,497","32,306,412",,
Others,Non-trade (*) > Others,Others,-,"617,339",,617.339
,,,"22,651,282","35,435,536",,
