row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Vốn điều lệ đã góp,Vốn điều lệ đã góp,Vốn điều lệ đã góp,55.902.870.795,52.138.200.795,55902870795.0,52138200795.0
Vốn khác của chủ sở hữu,Vốn khác của chủ sở hữu,Vốn khác của chủ sở hữu,904.956.248,904.956.248,904956248.0,904956248.0
Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,8.683.983.009,7.390.184.721,8683983009.0,7390184721.0
Quỹ khác thuộc vốn chủ sở hữu,Quỹ khác thuộc vốn chủ sở hữu,Quỹ khác thuộc vốn chủ sở hữu,(36.145.414),(36.145.414),-36145414.0,-36145414.0
Lợi nhuận sau thuế chưa phân phối,Lợi nhuận sau thuế chưa phân phối,Lợi nhuận sau thuế chưa phân phối,3.673.167.746,2.744.726.158,3673167746.0,2744726158.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,69.128.832.384,63.141.922.508,69128832384.0,63141922508.0
,,,Cho năm tài chínhkết thúc ngày 31tháng 12 năm2017,Cho giai đoạn tài chính từ ngày 1tháng 9 năm 2016đến ngày 31 tháng12 năm 2016,,
Lợi nhuận thuộc về cổ đông không kiểm soát,Lợi nhuận thuộc về cổ đông không kiểm soát,Lợi nhuận thuộc về cổ đông không kiểm soát,10.887.904.817,2.674.868.421,10887904817.0,2674868421.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,10.887.904.817,2.674.868.421,10887904817.0,2674868421.0
