row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm (Trình bày lại),numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm (Trình bày lại)
"Tòa nhà văn phòng tại số 60 Hùng Vương, thành phố Đà Lạt","Tòa nhà văn phòng tại số 60 Hùng Vương, thành phố Đà Lạt","Tòa nhà văn phòng tại số 60 Hùng Vương, thành phố Đà Lạt",8.703.747.275,7.600.000.000,8703747275.0,7600000000.0
Khu du lịch sinh thái nhà hàng Đông Bắc,Khu du lịch sinh thái nhà hàng Đông Bắc,Khu du lịch sinh thái nhà hàng Đông Bắc,6.865.839.341,6.865.839.341,6865839341.0,6865839341.0
Công trình cải tạo sửa chữa Khách sạn Đồ Sơn,Công trình cải tạo sửa chữa Khách sạn Đồ Sơn,Công trình cải tạo sửa chữa Khách sạn Đồ Sơn,924.221.442,8.309.376.725,924221442.0,8309376725.0
Máy tách mũ gỗ nguyên vật liệu,Máy tách mũ gỗ nguyên vật liệu,Máy tách mũ gỗ nguyên vật liệu,-,7.691.744.755,,7691744755.0
Dự án đầu tư sửa chữa máy nghiền,Dự án đầu tư sửa chữa máy nghiền,Dự án đầu tư sửa chữa máy nghiền,-,6.345.894.922,,6345894922.0
Xây dựng cơ bản dở dang khác,Xây dựng cơ bản dở dang khác,Xây dựng cơ bản dở dang khác,3.471.570.159,3.870.094.110,3471570159.0,3870094110.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,19.965.378.217,40.682.949.853,19965378217.0,40682949853.0
