row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm (Trình bày lại),numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm (Trình bày lại)
Phải thu ngắn hạn từ khách hàng,Phải thu ngắn hạn từ khách hàng,Phải thu ngắn hạn từ khách hàng,121.858.045.379,146.501.028.114,121858045379.0,146501028114.0
Công ty TNHH Đầu tư Thương mại và Sản xuất Hải Nam,Công ty TNHH Đầu tư Thương mại và Sản xuất Hải Nam,Công ty TNHH Đầu tư Thương mại và Sản xuất Hải Nam,8.881.445.922,-,8881445922.0,
Công ty Cost Plus,Công ty Cost Plus,Công ty Cost Plus,8.288.685.579,24.775.145.986,8288685579.0,24775145986.0
Công ty TNHH VQWOOD,Công ty TNHH VQWOOD,Công ty TNHH VQWOOD,-,9.105.542.368,,9105542368.0
Các khoản phải thu khách hàng khác,Các khoản phải thu khách hàng khác,Các khoản phải thu khách hàng khác,104.687.913.878,112.620.339.760,104687913878.0,112620339760.0
Phải thu ngắn hạn từ các bên liên quan (Thuyết minh số 32),Phải thu ngắn hạn từ các bên liên quan (Thuyết minh số 32),Phải thu ngắn hạn từ các bên liên quan (Thuyết minh số 32),5.563.785.137,24.010.076.174,5563785137.0,24010076174.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,127.421.830.516,170.511.104.288,127421830516.0,170511104288.0
Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,(5.922.167.603),(4.993.240.083),-5922167603.0,-4993240083.0
