row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm (Trình bày lại),numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm (Trình bày lại)
Công ty Hong Kong Ping On Jewelry International Holding Limited,Công ty Hong Kong Ping On Jewelry International Holding Limited,Công ty Hong Kong Ping On Jewelry International Holding Limited,30.937.251.500,-,30937251500.0,
Công ty Lefang Sarl,Công ty Lefang Sarl,Công ty Lefang Sarl,1.621.918.614,9.601.952.200,1621918614.0,9601952200.0
Công ty Lionbridge International,Công ty Lionbridge International,Công ty Lionbridge International,-,4.936.672.308,,4936672308.0
Công ty Genuine Winner Limited,Công ty Genuine Winner Limited,Công ty Genuine Winner Limited,-,11.631.358.228,,11631358228.0
Trả trước cho người bán khác,Trả trước cho người bán khác,Trả trước cho người bán khác,26.682.154.684,15.970.131.589,26682154684.0,15970131589.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,59.241.324.798,42.140.114.325,59241324798.0,42140114325.0
Dự phòng trả trước khó đòi,Dự phòng trả trước khó đòi,Dự phòng trả trước khó đòi,(1.533.371.784),(1.533.371.784),-1533371784.0,-1533371784.0
