row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm (Trình bày lại),numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm (Trình bày lại)
"Dự án Vạn Phúc, Hà Đông","Dự án Vạn Phúc, Hà Đông","Dự án Vạn Phúc, Hà Đông",-,54.109.090.909,,54109090909.0
Dự án Eco Lakeview (*),Dự án Eco Lakeview (*),Dự án Eco Lakeview (*),147.363.482.467,146.646.623.508,147363482467.0,146646623508.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,147.363.482.467,200.755.714.417,147363482467.0,200755714417.0
