row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2017,Đơn vị tính: VND > Cho giai đoạn tài chính từ ngày 1 tháng 9 năm 2016 đến ngày 31 tháng 12 năm 2016,numeric__Đơn vị tính: VND > Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2017,numeric__Đơn vị tính: VND > Cho giai đoạn tài chính từ ngày 1 tháng 9 năm 2016 đến ngày 31 tháng 12 năm 2016
Lãi tiền vay,Lãi tiền vay,Lãi tiền vay,8.481.995.913,2.921.504.158,8481995913.0,2921504158.0
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,1.599.441.078,392.824.262,1599441078.0,392824262.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,750.131.353,613.897.724,750131353.0,613897724.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,10.831.568.344,3.928.226.144,10831568344.0,3928226144.0
