row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm (Trình bày lại),numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm (Trình bày lại)
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Phải thu về cho vay từ các bên liên quan (i),Ngắn hạn > Phải thu về cho vay từ các bên liên quan (i),Phải thu về cho vay từ các bên liên quan (i),26.114.222.916,11.630.334.336,26114222916.0,11630334336.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,26.114.222.916,11.630.334.336,26114222916.0,11630334336.0
Dự phòng phải thu về cho vay ngắn hạn,Ngắn hạn > Dự phòng phải thu về cho vay ngắn hạn,Dự phòng phải thu về cho vay ngắn hạn,(10.097.932.781),(340.950.000),-10097932781.0,-340950000.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Phải thu cho vay các bên khác,Dài hạn > Phải thu cho vay các bên khác,Phải thu cho vay các bên khác,21.000.000,21.000.000,21000000.0,21000000.0
Phải thu về cho vay từ các bên liên quan (ii),Dài hạn > Phải thu về cho vay từ các bên liên quan (ii),Phải thu về cho vay từ các bên liên quan (ii),53.886.578.334,66.253.782.464,53886578334.0,66253782464.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,53.907.578.334,66.274.782.464,53907578334.0,66274782464.0
Dự phòng phải thu về cho vay dài hạn,Dài hạn > Dự phòng phải thu về cho vay dài hạn,Dự phòng phải thu về cho vay dài hạn,(21.000.000),(21.000.000),-21000000.0,-21000000.0
