row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,76.527.321.283,7.685.419.438,76527321283.0,7685419438.0
Chi phí môi giới,Chi phí môi giới,Chi phí môi giới,49.317.191.319,-,49317191319.0,
Chi phí quảng cáo,Chi phí quảng cáo,Chi phí quảng cáo,18.460.674.189,-,18460674189.0,
Chi phí lương,Chi phí lương,Chi phí lương,7.420.040.660,6.960.834.224,7420040660.0,6960834224.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,209.288.200,592.382.251,209288200.0,592382251.0
Chi phí khác,Chi phí khác,Chi phí khác,1.120.126.915,132.202.963,1120126915.0,132202963.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,361.297.806.137,250.270.750.880,361297806137.0,250270750880.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,167.404.479.554,29.319.385.068,167404479554.0,29319385068.0
Chi phí lương,Chi phí lương,Chi phí lương,103.173.050.767,106.804.192.589,103173050767.0,106804192589.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,44.354.221.217,87.532.132.399,44354221217.0,87532132399.0
Chi phí tư vấn phát hành trái phiếu,Chi phí tư vấn phát hành trái phiếu,Chi phí tư vấn phát hành trái phiếu,33.151.942.083,-,33151942083.0,
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,3.275.146.443,4.744.369.106,3275146443.0,4744369106.0
Chi phí khác,Chi phí khác,Chi phí khác,9.938.966.073,21.870.671.718,9938966073.0,21870671718.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,437.825.127.420,257.956.170.318,437825127420.0,257956170318.0
