row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
"Vốn góp của các hợp đồng hợp tác kinh doanh (""HĐHTKD"")","Ngắn hạn > Vốn góp của các hợp đồng hợp tác kinh doanh (""HĐHTKD"")","Vốn góp của các hợp đồng hợp tác kinh doanh (""HĐHTKD"")",139.646.377.826,139.646.377.826,139646377826.0,139646377826.0
- Các bên liên quan,Ngắn hạn > - Các bên liên quan,- Các bên liên quan,103.913.184.000,124.913.184.000,103913184000.0,124913184000.0
- Đông Nam Bố,Ngắn hạn > - Đông Nam Bố,- Đông Nam Bố,21.000.000.000,-,21000000000.0,
- Công ty Cổ phần Địa ốc Sài Gòn,Ngắn hạn > - Công ty Cổ phần Địa ốc Sài Gòn,- Công ty Cổ phần Địa ốc Sài Gòn,14.733.193.826,14.733.193.826,14733193826.0,14733193826.0
Tạm ứng đầu tư,Ngắn hạn > Tạm ứng đầu tư,Tạm ứng đầu tư,71.980.914.000,71.980.914.000,71980914000.0,71980914000.0
- Công ty Cổ phần Đầu tư và Thương mại Việt Tín,Ngắn hạn > - Công ty Cổ phần Đầu tư và Thương mại Việt Tín,- Công ty Cổ phần Đầu tư và Thương mại Việt Tín,48.600.000.000,48.600.000.000,48600000000.0,48600000000.0
- Khác,Ngắn hạn > - Khác,- Khác,23.380.914.000,23.380.914.000,23380914000.0,23380914000.0
Tạm ứng góp vốn,Ngắn hạn > Tạm ứng góp vốn,Tạm ứng góp vốn,47.000.000.000,1.490.000.000.000,47000000000.0,1490000000000.0
"Ký quỹ, ký cược","Ngắn hạn > Ký quỹ, ký cược","Ký quỹ, ký cược",39.528.324.823,42.020.395.103,39528324823.0,42020395103.0
- Công ty Cổ phần Vingroup,Ngắn hạn > - Công ty Cổ phần Vingroup,- Công ty Cổ phần Vingroup,30.000.000.000,30.000.000.000,30000000000.0,30000000000.0
- Khác,Ngắn hạn > - Khác,- Khác,9.528.324.823,12.020.395.103,9528324823.0,12020395103.0
Tạm ứng nhân viên,Ngắn hạn > Tạm ứng nhân viên,Tạm ứng nhân viên,10.250.577.018,10.998.882.222,10250577018.0,10998882222.0
Khác,Ngắn hạn > Khác,Khác,6.345.745.174,6.058.989.469,6345745174.0,6058989469.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,314.751.938.841,1.760.705.558.620,314751938841.0,1760705558620.0
Dự phòng phải thu ngắn hạn khác(Thuyết minh số 10),Ngắn hạn > Dự phòng phải thu ngắn hạn khác(Thuyết minh số 10),Dự phòng phải thu ngắn hạn khác(Thuyết minh số 10),(79.159.214.223),(40.828.300.223),-79159214223.0,-40828300223.0
GIÁ TRỊ THUẢN,Ngắn hạn > GIÁ TRỊ THUẢN,GIÁ TRỊ THUẢN,235.592.724.618,1.719.877.258.397,235592724618.0,1719877258397.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu bên liên quan (Thuyết minh số 30),Trong đó: > Phải thu bên liên quan (Thuyết minh số 30),Phải thu bên liên quan (Thuyết minh số 30),155.820.635.945,1.620.155.170.511,155820635945.0,1620155170511.0
Phải thu bên khác,Trong đó: > Phải thu bên khác,Phải thu bên khác,158.931.302.896,140.550.388.109,158931302896.0,140550388109.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
"Ký quỹ, ký cược dài hạn","Dài hạn > Ký quỹ, ký cược dài hạn","Ký quỹ, ký cược dài hạn",7.203.463.000,1.530.463.000,7203463000.0,1530463000.0
