row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,269.610.500.554,1.421.335.952.745,269610500554.0,1421335952745.0
Phải trả lãi vay,Phải trả lãi vay,Phải trả lãi vay,222.816.398.629,74.706.863.012,222816398629.0,74706863012.0
Phí bảo trì,Phí bảo trì,Phí bảo trì,12.730.063.584,432.295.089,12730063584.0,432295089.0
"Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",9.234.272.810,15.855.121.052,9234272810.0,15855121052.0
Nhận góp vốn theo HĐHTKD từ các bên liên quan,Nhận góp vốn theo HĐHTKD từ các bên liên quan,Nhận góp vốn theo HĐHTKD từ các bên liên quan,7.366.596.913,1.265.159.629.975,7366596913.0,1265159629975.0
Thu hộ tiền cho chủ đầu tư dự án,Thu hộ tiền cho chủ đầu tư dự án,Thu hộ tiền cho chủ đầu tư dự án,5.507.404.363,5.487.926.863,5507404363.0,5487926863.0
Phải trả các khoản đầu tư,Phải trả các khoản đầu tư,Phải trả các khoản đầu tư,2.286.551.337,52.326.114.777,2286551337.0,52326114777.0
Khác,Khác,Khác,9.669.212.918,7.368.001.977,9669212918.0,7368001977.0
Dài hạn,Dài hạn,Dài hạn,3.921.382.938.366,2.001.477.389.000,3921382938366.0,2001477389000.0
"Nhận ký quỹ, ký cược dài hạn","Nhận ký quỹ, ký cược dài hạn","Nhận ký quỹ, ký cược dài hạn",3.206.477.389.000,2.001.477.389.000,3206477389000.0,2001477389000.0
Nhận góp vốn theo HĐHTKD từ các bên liên quan,Nhận góp vốn theo HĐHTKD từ các bên liên quan,Nhận góp vốn theo HĐHTKD từ các bên liên quan,714.905.549.366,-,714905549366.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,4.190.993.438.920,3.422.813.341.745,4190993438920.0,3422813341745.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả bên liên quan (Thuyết minh số 30),Trong đó: > Phải trả bên liên quan (Thuyết minh số 30),Phải trả bên liên quan (Thuyết minh số 30),4.029.220.993.983,3.349.916.111.552,4029220993983.0,3349916111552.0
Phải trả bên khác,Trong đó: > Phải trả bên khác,Phải trả bên khác,161.772.444.937,72.897.230.193,161772444937.0,72897230193.0
