row_label_raw,row_label_full,col_0,Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng_1,Báo cáo kết quả hoạt động kinh doanh riêng,Báo cáo kết quả hoạt động kinh doanh riêng_1,numeric__Bảng cân đối kế toán riêng,numeric__Bảng cân đối kế toán riêng_1,numeric__Báo cáo kết quả hoạt động kinh doanh riêng,numeric__Báo cáo kết quả hoạt động kinh doanh riêng_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Chi phí phải trảThuế TNDN đãnộp từ các khoảntiền thanh toántheo tiến độ củakhách hàng (*),Chi phí phải trảThuế TNDN đãnộp từ các khoảntiền thanh toántheo tiến độ củakhách hàng (*),Chi phí phải trảThuế TNDN đãnộp từ các khoảntiền thanh toántheo tiến độ củakhách hàng (*),-,255.000.000,(255.000.000),255.000.000,,255000000.0,-255000000.0,255000000.0
Chi phí phải trảThuế TNDN đãnộp từ các khoảntiền thanh toántheo tiến độ củakhách hàng (*),Chi phí phải trảThuế TNDN đãnộp từ các khoảntiền thanh toántheo tiến độ củakhách hàng (*),Chi phí phải trảThuế TNDN đãnộp từ các khoảntiền thanh toántheo tiến độ củakhách hàng (*),-,4.323.018.193,(4.323.018.193),1.571.777.630,,4323018193.0,-4323018193.0,1571777630.0
Tài sản thuế thunhập hoãn lại,Tài sản thuế thunhập hoãn lại,Tài sản thuế thunhập hoãn lại,-,4.578.018.193,,,,4578018193.0,,
(Chi phí) thu nhập thuế thu nhập hoãn lại tính vàobáo cáo kết quả kinh doanh riêng,(Chi phí) thu nhập thuế thu nhập hoãn lại tính vàobáo cáo kết quả kinh doanh riêng,(Chi phí) thu nhập thuế thu nhập hoãn lại tính vàobáo cáo kết quả kinh doanh riêng,(Chi phí) thu nhập thuế thu nhập hoãn lại tính vàobáo cáo kết quả kinh doanh riêng,(Chi phí) thu nhập thuế thu nhập hoãn lại tính vàobáo cáo kết quả kinh doanh riêng,(4.578.018.193),1.826.777.630,,,-4578018193.0,1826777630.0
