row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,numeric__Mối quan hệ
Hà An,Hà An,Hà An,Công ty con,
Vicco Saigon,Vicco Saigon,Vicco Saigon,Công ty con,
Hội An Invest,Hội An Invest,Hội An Invest,Công ty con,
Saigon Riverview,Saigon Riverview,Saigon Riverview,Công ty con,
"Công ty TNHH Xây dựng Thương mại Dịch vụ Hà Thuận Hùng (""Hà Thuận Hùng"")","Công ty TNHH Xây dựng Thương mại Dịch vụ Hà Thuận Hùng (""Hà Thuận Hùng"")","Công ty TNHH Xây dựng Thương mại Dịch vụ Hà Thuận Hùng (""Hà Thuận Hùng"")",Công ty con,
"Công ty TNHH Đầu tư Sài Gòn Riverside (""Saigon Riverside"")","Công ty TNHH Đầu tư Sài Gòn Riverside (""Saigon Riverside"")","Công ty TNHH Đầu tư Sài Gòn Riverside (""Saigon Riverside"")",Công ty con,
"Công ty Cổ phần Đầu tư Dầu khí Thăng Long (""Thăng Long Petrol"")","Công ty Cổ phần Đầu tư Dầu khí Thăng Long (""Thăng Long Petrol"")","Công ty Cổ phần Đầu tư Dầu khí Thăng Long (""Thăng Long Petrol"")",Công ty con,
"Công ty Cổ phần In Nông Nghiệp (""In Nông Nghiệp"")","Công ty Cổ phần In Nông Nghiệp (""In Nông Nghiệp"")","Công ty Cổ phần In Nông Nghiệp (""In Nông Nghiệp"")",Công ty con,
"Công ty Cổ phần Đầu tư Phước Sơn (""Phước Sơn"")","Công ty Cổ phần Đầu tư Phước Sơn (""Phước Sơn"")","Công ty Cổ phần Đầu tư Phước Sơn (""Phước Sơn"")",Công ty con,
"Công ty Cổ phần Đầu tư Đất Viễn Đông (""Vidoland"")","Công ty Cổ phần Đầu tư Đất Viễn Đông (""Vidoland"")","Công ty Cổ phần Đầu tư Đất Viễn Đông (""Vidoland"")",Công ty con,
"Công ty TNHH Đầu tư Bất động sản Hà An Land (""Hà An Land"")","Công ty TNHH Đầu tư Bất động sản Hà An Land (""Hà An Land"")","Công ty TNHH Đầu tư Bất động sản Hà An Land (""Hà An Land"")",Công ty con,
"Công ty Cổ phần Đầu tư Bất động sản Tây Nam Bộ (""BDS Tây Nam Bộ"")","Công ty Cổ phần Đầu tư Bất động sản Tây Nam Bộ (""BDS Tây Nam Bộ"")","Công ty Cổ phần Đầu tư Bất động sản Tây Nam Bộ (""BDS Tây Nam Bộ"")",Công ty con,
"Công ty Cổ phần Đầu tư Dầu khí Nha Trang (""Dầu khí Nha Trang"")","Công ty Cổ phần Đầu tư Dầu khí Nha Trang (""Dầu khí Nha Trang"")","Công ty Cổ phần Đầu tư Dầu khí Nha Trang (""Dầu khí Nha Trang"")",Công ty con,
"Công ty TNHH Charm & CI Việt Nam (""Charm & CI"")","Công ty TNHH Charm & CI Việt Nam (""Charm & CI"")","Công ty TNHH Charm & CI Việt Nam (""Charm & CI"")",Công ty con,
"Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Đông Nam Bộ (""BDS Đông Nam Bộ"")","Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Đông Nam Bộ (""BDS Đông Nam Bộ"")","Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Đông Nam Bộ (""BDS Đông Nam Bộ"")",Công ty con,
"Công ty Cổ phần Đầu tư Bất động sản Miền Đông (""BĐS Miền Đông"")","Công ty Cổ phần Đầu tư Bất động sản Miền Đông (""BĐS Miền Đông"")","Công ty Cổ phần Đầu tư Bất động sản Miền Đông (""BĐS Miền Đông"")",Công ty con,
"Công ty TNHH MTV Smart City (""Smart City"")","Công ty TNHH MTV Smart City (""Smart City"")","Công ty TNHH MTV Smart City (""Smart City"")",Công ty con,
"Công ty Cổ phần Bất động sản Bắc Miền Tây (""BĐS Bắc Miền Tây"")","Công ty Cổ phần Bất động sản Bắc Miền Tây (""BĐS Bắc Miền Tây"")","Công ty Cổ phần Bất động sản Bắc Miền Tây (""BĐS Bắc Miền Tây"")",Công ty con,
"Công ty Cổ phần Bất Đông Sản Bắc Bộ (""BĐS Bắc Bộ"")","Công ty Cổ phần Bất Đông Sản Bắc Bộ (""BĐS Bắc Bộ"")","Công ty Cổ phần Bất Đông Sản Bắc Bộ (""BĐS Bắc Bộ"")",Công ty con,
DXI,DXI,DXI,Công ty con,
"Công ty TNHH Đầu tư Xây dựng Ngọc Lễ (""Ngọc Lễ"")","Công ty TNHH Đầu tư Xây dựng Ngọc Lễ (""Ngọc Lễ"")","Công ty TNHH Đầu tư Xây dựng Ngọc Lễ (""Ngọc Lễ"")",Công ty con,
Patheon Holdings,Patheon Holdings,Patheon Holdings,Công ty con,
Đầu tư DHG,Đầu tư DHG,Đầu tư DHG,Công ty con,
"Công ty Cổ phần Đầu tư Diamond Tower (""Diamond"")","Công ty Cổ phần Đầu tư Diamond Tower (""Diamond"")","Công ty Cổ phần Đầu tư Diamond Tower (""Diamond"")",Công ty con,
"Công ty Cổ phần Đầu tư Ruby Tower (""Ruby"")","Công ty Cổ phần Đầu tư Ruby Tower (""Ruby"")","Công ty Cổ phần Đầu tư Ruby Tower (""Ruby"")",Công ty con,
"Công ty TNHH Nhà Ô Ngay Việt Nam (""Nhà Ô Ngay"")","Công ty TNHH Nhà Ô Ngay Việt Nam (""Nhà Ô Ngay"")","Công ty TNHH Nhà Ô Ngay Việt Nam (""Nhà Ô Ngay"")",Công ty con,
"Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Bình Phước (""Bình Phước"")","Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Bình Phước (""Bình Phước"")","Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Bình Phước (""Bình Phước"")",Công ty con,
