row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,6.565.508.881.445,7.233.658.255.753,,,6565508881445.0,7233658255753.0
310,310,310,I. Nợ ngắn hạn,,2.444.584.295.348,4.669.208.594.026,,,2444584295348.0,4669208594026.0
311,311,311,1. Phải trả người bán ngắn hạn,18,100.114.670.468,123.702.688.633,,18.0,100114670468.0,123702688633.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,,-,432.301.815.686,,,,432301815686.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,19,222.595.716.625,251.146.684.265,,19.0,222595716625.0,251146684265.0
314,314,314,4. Phải trả người lao động,,12.014.070.479,8.578.224.968,,,12014070479.0,8578224968.0
315,315,315,5. Chi phí phải trả ngắn hạn,20,64.232.096.567,25.904.726.686,,20.0,64232096567.0,25904726686.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,,927.742.322,24.875.742.042,,,927742322.0,24875742042.0
319,319,319,7. Phải trả ngắn hạn khác,21,269.610.500.554,1.421.335.952.745,,21.0,269610500554.0,1421335952745.0
320,320,320,8. Vay ngắn hạn,22,1.728.295.093.401,2.352.127.280.387,,22.0,1728295093401.0,2352127280387.0
322,322,322,"9. Quỹ khen thưởng, phúc lợi",,46.794.404.932,29.235.478.614,,,46794404932.0,29235478614.0
330,330,330,II. Nợ dài hạn,,4.120.924.586.097,2.564.449.661.727,,,4120924586097.0,2564449661727.0
337,337,337,1. Phải trả dài hạn khác,21,3.921.382.938.366,2.001.477.389.000,,21.0,3921382938366.0,2001477389000.0
338,338,338,2. Vay dài hạn,22,199.541.647.731,562.972.272.727,,22.0,199541647731.0,562972272727.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,8.357.645.175.378,7.579.982.389.894,,,8357645175378.0,7579982389894.0
410,410,410,I. Vốn chủ sở hữu,23.1,8.357.645.175.378,7.579.982.389.894,,231.0,8357645175378.0,7579982389894.0
411,411,411,1. Vốn cổ phần,,6.117.790.020.000,5.977.730.480.000,,,6117790020000.0,5977730480000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,6.117.790.020.000,5.977.730.480.000,,,6117790020000.0,5977730480000.0
412,412,412,2. Thặng dư vốn cổ phần,,80.398.440.806,10.677.980.806,,,80398440806.0,10677980806.0
415,415,415,3. Cổ phiếu quỹ,,(2.500.560.000),(2.500.560.000),,,-2500560000.0,-2500560000.0
418,418,418,4. Quỹ đầu tư phát triển,,100.091.658.398,76.946.451.831,,,100091658398.0,76946451831.0
421,421,421,5. Lợi nhuận sau thuế chưa phân phối,,2.061.865.616.174,1.517.128.037.257,,,2061865616174.0,1517128037257.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,1.459.265.020.840,129.304.748.742,,,1459265020840.0,129304748742.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,602.600.595.334,1.387.823.288.515,,,602600595334.0,1387823288515.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,14.923.154.056.823,14.813.640.645.647,,,14923154056823.0,14813640645647.0
