row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,numeric__Mối quan hệ
"Công ty Cổ phần Đầu tư và Dịch vụ Bất động sản Central Real (""Central Real"")","Công ty Cổ phần Đầu tư và Dịch vụ Bất động sản Central Real (""Central Real"")","Công ty Cổ phần Đầu tư và Dịch vụ Bất động sản Central Real (""Central Real"")",Công ty con,
"Công ty Cổ phần Đầu tư và Dịch vụ Bất động sản Bình Nguyên Res (""Bình Nguyên Res"")","Công ty Cổ phần Đầu tư và Dịch vụ Bất động sản Bình Nguyên Res (""Bình Nguyên Res"")","Công ty Cổ phần Đầu tư và Dịch vụ Bất động sản Bình Nguyên Res (""Bình Nguyên Res"")",Công ty con,
"Công ty Cổ phần Đầu tư và Dịch vụ Bất động sản Mekong Res (""Mekong Res"")","Công ty Cổ phần Đầu tư và Dịch vụ Bất động sản Mekong Res (""Mekong Res"")","Công ty Cổ phần Đầu tư và Dịch vụ Bất động sản Mekong Res (""Mekong Res"")",Công ty con,
"Công ty Cổ phần Cửu Long Homes (""Cửu Long Homes"")","Công ty Cổ phần Cửu Long Homes (""Cửu Long Homes"")","Công ty Cổ phần Cửu Long Homes (""Cửu Long Homes"")",Công ty con,
"Công ty Cổ phần Bất động sản VN Smarthomes (""VN Smarthomes"") Đất Xanh E&C","Công ty Cổ phần Bất động sản VN Smarthomes (""VN Smarthomes"") Đất Xanh E&C","Công ty Cổ phần Bất động sản VN Smarthomes (""VN Smarthomes"") Đất Xanh E&C",Công ty con,
"Công ty Cổ phần Xây dựng FBV (""Xây dựng FBV"")","Công ty Cổ phần Xây dựng FBV (""Xây dựng FBV"")","Công ty Cổ phần Xây dựng FBV (""Xây dựng FBV"")",Công ty con,
"Công ty Cổ phần Công Nghệ Bất động sản Việt Nam (""Công Nghệ BĐS"")","Công ty Cổ phần Công Nghệ Bất động sản Việt Nam (""Công Nghệ BĐS"")","Công ty Cổ phần Công Nghệ Bất động sản Việt Nam (""Công Nghệ BĐS"")",Công ty con,
"Công ty Cổ phần Công nghệ Thông tin Bất động sản Việt Nam (""Công nghệ Thông tin BĐS"")","Công ty Cổ phần Công nghệ Thông tin Bất động sản Việt Nam (""Công nghệ Thông tin BĐS"")","Công ty Cổ phần Công nghệ Thông tin Bất động sản Việt Nam (""Công nghệ Thông tin BĐS"")",Công ty con,
"Công ty Cổ phần Dịch vụ Quản lý Tài sản và Đầu tư Asahi Japan (""Asahi"")","Công ty Cổ phần Dịch vụ Quản lý Tài sản và Đầu tư Asahi Japan (""Asahi"")","Công ty Cổ phần Dịch vụ Quản lý Tài sản và Đầu tư Asahi Japan (""Asahi"")",Công ty con,
"Công ty Cổ phần Dịch vụ Tài chính Bất động sản Tulip (""Tulip"")","Công ty Cổ phần Dịch vụ Tài chính Bất động sản Tulip (""Tulip"")","Công ty Cổ phần Dịch vụ Tài chính Bất động sản Tulip (""Tulip"")",Công ty con,
"Công ty TNHH Nông nghiệp Lifarm (""Lifarm"")","Công ty TNHH Nông nghiệp Lifarm (""Lifarm"")","Công ty TNHH Nông nghiệp Lifarm (""Lifarm"")",Công ty con,
"Công ty Cổ phần Tư vấn Đầu tư S-Advices (""S-Advices"")","Công ty Cổ phần Tư vấn Đầu tư S-Advices (""S-Advices"")","Công ty Cổ phần Tư vấn Đầu tư S-Advices (""S-Advices"")",Công ty con,
"Công ty TNHH Tư vấn S-Media (""S-Media"")","Công ty TNHH Tư vấn S-Media (""S-Media"")","Công ty TNHH Tư vấn S-Media (""S-Media"")",Công ty con,
"Công ty TNHH S-O Farm (""S-O Farm"")","Công ty TNHH S-O Farm (""S-O Farm"")","Công ty TNHH S-O Farm (""S-O Farm"")",Công ty con,
"Công ty TNHH Regal Food (""Regal"")","Công ty TNHH Regal Food (""Regal"")","Công ty TNHH Regal Food (""Regal"")",Công ty con,
"Công ty TNHH Công nghệ S-Tech (""S-Tech"")","Công ty TNHH Công nghệ S-Tech (""S-Tech"")","Công ty TNHH Công nghệ S-Tech (""S-Tech"")",Công ty con,
"Công ty TNHH Đầu Tư BDS Phúc Hưng Phát (""Phúc Hưng Phát"")","Công ty TNHH Đầu Tư BDS Phúc Hưng Phát (""Phúc Hưng Phát"")","Công ty TNHH Đầu Tư BDS Phúc Hưng Phát (""Phúc Hưng Phát"")",Công ty con,
"Công ty TNHH Đầu tư Xây dựng Thương mại Xuân Định (""Xuân Định"") (đến ngày 22 tháng 6 năm 2022)","Công ty TNHH Đầu tư Xây dựng Thương mại Xuân Định (""Xuân Định"") (đến ngày 22 tháng 6 năm 2022)","Công ty TNHH Đầu tư Xây dựng Thương mại Xuân Định (""Xuân Định"") (đến ngày 22 tháng 6 năm 2022)",Công ty liên kết,
Ông Lương Trí Thìn,Ông Lương Trí Thìn,Ông Lương Trí Thìn,Chủ tịch,
Ông Nguyễn Phạm Anh Tài,Ông Nguyễn Phạm Anh Tài,Ông Nguyễn Phạm Anh Tài,Thành viên HĐQT,
