row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,numeric__Mối quan hệ
Công ty Cổ phần Bất động sản Nam Miền Trung(“Bất Xanh Nam Miền Trung”),Công ty Cổ phần Bất động sản Nam Miền Trung(“Bất Xanh Nam Miền Trung”),Công ty Cổ phần Bất động sản Nam Miền Trung(“Bất Xanh Nam Miền Trung”),Công ty con,
Công ty Cổ phần Bất động sản Duyên Hải (“Đất Xanh Duyên Hải”),Công ty Cổ phần Bất động sản Duyên Hải (“Đất Xanh Duyên Hải”),Công ty Cổ phần Bất động sản Duyên Hải (“Đất Xanh Duyên Hải”),Công ty con,
Công ty Cổ phần Dịch vụ Nam Bộ Invest (“Đất Xanh Nam Bộ”),Công ty Cổ phần Dịch vụ Nam Bộ Invest (“Đất Xanh Nam Bộ”),Công ty Cổ phần Dịch vụ Nam Bộ Invest (“Đất Xanh Nam Bộ”),Công ty con,
Công ty Cổ phần Đầu tư và Dịch vụ City Real (“City Real”),Công ty Cổ phần Đầu tư và Dịch vụ City Real (“City Real”),Công ty Cổ phần Đầu tư và Dịch vụ City Real (“City Real”),Công ty con,
Công ty Cổ phần Đầu tư và Dịch vụ Saigon Real (“Saigon Real”),Công ty Cổ phần Đầu tư và Dịch vụ Saigon Real (“Saigon Real”),Công ty Cổ phần Đầu tư và Dịch vụ Saigon Real (“Saigon Real”),Công ty con,
Công ty Cổ phần Phát triển Bất động sản Emerald(“Đất Xanh Emerald”),Công ty Cổ phần Phát triển Bất động sản Emerald(“Đất Xanh Emerald”),Công ty Cổ phần Phát triển Bất động sản Emerald(“Đất Xanh Emerald”),Công ty con,
Công ty TNHH MTV Phát triển Đô thị (“Đất Xanh Quảng Ngãi”),Công ty TNHH MTV Phát triển Đô thị (“Đất Xanh Quảng Ngãi”),Công ty TNHH MTV Phát triển Đô thị (“Đất Xanh Quảng Ngãi”),Công ty con,
Công ty Cổ phần Đầu tư và Dịch vụ Đất Xanh Miền Đông(“Đất Xanh Miền Đông”),Công ty Cổ phần Đầu tư và Dịch vụ Đất Xanh Miền Đông(“Đất Xanh Miền Đông”),Công ty Cổ phần Đầu tư và Dịch vụ Đất Xanh Miền Đông(“Đất Xanh Miền Đông”),Công ty con,
Công ty Cổ phần Bất động sản Cần Thơ (“BĐS Cần Thơ”),Công ty Cổ phần Bất động sản Cần Thơ (“BĐS Cần Thơ”),Công ty Cổ phần Bất động sản Cần Thơ (“BĐS Cần Thơ”),Công ty con,
Công ty Cổ phần Dịch vụ Bất động sản Nam Miền Tây(“BĐS Nam Miền Tây”),Công ty Cổ phần Dịch vụ Bất động sản Nam Miền Tây(“BĐS Nam Miền Tây”),Công ty Cổ phần Dịch vụ Bất động sản Nam Miền Tây(“BĐS Nam Miền Tây”),Công ty con,
