row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
"Tiền mặt, vàng bac, đá quý","Tiền mặt, vàng bac, đá quý","Tiền mặt, vàng bac, đá quý",793.464.354.495,713.556.130.605,793464354495.0,713556130605.0
Tiền gửi tại Ngân hàng Nhà nước,Tiền gửi tại Ngân hàng Nhà nước,Tiền gửi tại Ngân hàng Nhà nước,3.225.386.957.711,3.852.855.231.576,3225386957711.0,3852855231576.0
Tiền gửi tại các TCTD khác có kỳ hạn gốc không quá ba tháng,Tiền gửi tại các TCTD khác có kỳ hạn gốc không quá ba tháng,Tiền gửi tại các TCTD khác có kỳ hạn gốc không quá ba tháng,18.426.225.031.606,21.131.422.167.710,18426225031606.0,21131422167710.0
,,,22.445.076.343.812,25.697.833.529.891,22445076343812.0,25697833529891.0
