row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Các cam kết thuê hoạt động không thể hủy ngang,Các cam kết thuê hoạt động không thể hủy ngang,Các cam kết thuê hoạt động không thể hủy ngang,Các cam kết thuê hoạt động không thể hủy ngang,Các cam kết thuê hoạt động không thể hủy ngang,,
Đến hạn trong 1 năm,Các cam kết thuê hoạt động không thể hủy ngang > Đến hạn trong 1 năm,Đến hạn trong 1 năm,166.780.387.675,118.843.813.627,166780387675.0,118843813627.0
Đến hạn từ 1 đến 5 năm,Các cam kết thuê hoạt động không thể hủy ngang > Đến hạn từ 1 đến 5 năm,Đến hạn từ 1 đến 5 năm,324.432.335.083,184.960.771.006,324432335083.0,184960771006.0
Đến hạn sau 5 năm,Các cam kết thuê hoạt động không thể hủy ngang > Đến hạn sau 5 năm,Đến hạn sau 5 năm,22.024.316.668,14.880.463.887,22024316668.0,14880463887.0
,,,513.237.039.426,318.685.048.520,513237039426.0,318685048520.0
