row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Tiền gửi thanh toán tại Ngân hàng Nhà nước,Tiền gửi thanh toán tại Ngân hàng Nhà nước,Tiền gửi thanh toán tại Ngân hàng Nhà nước,Tiền gửi thanh toán tại Ngân hàng Nhà nước,Tiền gửi thanh toán tại Ngân hàng Nhà nước,,
- Bằng VND,Tiền gửi thanh toán tại Ngân hàng Nhà nước > - Bằng VND,- Bằng VND,3.043.153.598.997,3.746.198.300.168,3043153598997.0,3746198300168.0
- Bằng ngoại tệ,Tiền gửi thanh toán tại Ngân hàng Nhà nước > - Bằng ngoại tệ,- Bằng ngoại tệ,182.233.358.714,106.656.931.408,182233358714.0,106656931408.0
,,,3.225.386.957.711,3.852.855.231.576,3225386957711.0,3852855231576.0
