row_label_raw,row_label_full,Bên liên quan,Các giao dịch,Năm nay VND,Năm trước VND,numeric__Các giao dịch,numeric__Năm nay VND,numeric__Năm trước VND
"Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng Giám đốc","Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng Giám đốc","Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng Giám đốc",Thu nhập (i),65.576.099.917,86.765.005.287,,65576099917.0,86765005287.0
"Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng Giám đốc","Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng Giám đốc","Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng Giám đốc",Chi phí nhận tiền gửi,1.412.392.420,1.444.149.701,,1412392420.0,1444149701.0
