row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
"Trụ sở, văn phòng làm việc","Trụ sở, văn phòng làm việc","Trụ sở, văn phòng làm việc",2.924.037.851.475,1.615.401.956.647,2924037851475.0,1615401956647.0
Thiết bị và chi phí nâng cấp tài sản thuê,Thiết bị và chi phí nâng cấp tài sản thuê,Thiết bị và chi phí nâng cấp tài sản thuê,98.231.722.025,37.955.664.659,98231722025.0,37955664659.0
"Chi phí sửa chữa, nâng cấp","Chi phí sửa chữa, nâng cấp","Chi phí sửa chữa, nâng cấp",7.040.971.944,332.803.708,7040971944.0,332803708.0
Phần mềm máy vi tính,Phần mềm máy vi tính,Phần mềm máy vi tính,-,3.060.345.232,,3060345232.0
,,,3.029.310.545.444,1.656.750.770.246,3029310545444.0,1656750770246.0
