row_label_raw,row_label_full,col_0,Tài sản,Tài sản_1,Công nợ,Công nợ_1,numeric__Tài sản,numeric__Tài sản_1,numeric__Công nợ,numeric__Công nợ_1
,,,Số cuối nămVND,Số đầu nămVND,Số cuối nămVND,Số đầu nămVND,,,,
"Đô la Mỹ (""USD"")","Đô la Mỹ (""USD"")","Đô la Mỹ (""USD"")",141.853.039.930,60.276.314.133,628.845.837.003,836.209.271.416,141853039930.0,60276314133.0,628845837003.0,836209271416.0
"Euro (""EUR"")","Euro (""EUR"")","Euro (""EUR"")",7.556.654,7.904.752,12.958.332,68.453.851,7556654.0,7904752.0,12958332.0,68453851.0
"Yên Nhật (""JPY"")","Yên Nhật (""JPY"")","Yên Nhật (""JPY"")",-,-,1.071.304.386,335.080.989,,,1071304386.0,335080989.0
"Đô la Singapore (""SGD"")","Đô la Singapore (""SGD"")","Đô la Singapore (""SGD"")",-,-,640.853.897,229.320.131,,,640853897.0,229320131.0
"Na Uy Krone (""NOK"")","Na Uy Krone (""NOK"")","Na Uy Krone (""NOK"")",-,-,16.909.484,17.032.190,,,16909484.0,17032190.0
