row_label_raw,row_label_full,col_0,NGUỒN VỐN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
C.,C.,C.,NỘ PHẢI TRẢ,300,,3.521.677.119.158,3.411.989.388.448,,300.0,,3521677119158.0,3411989388448.0
I.,I.,I.,Nợ ngắn hạn,310,,1.441.349.624.194,1.524.563.107.543,,310.0,,1441349624194.0,1524563107543.0
1.,1.,1.,Phải trả người bán ngắn hạn,311,15,326.091.062.364,283.045.433.516,,311.0,15.0,326091062364.0,283045433516.0
2.,2.,2.,Người mua trả tiền trước ngắn hạn,312,,10.209.310.311,1.471.505.479,,312.0,,10209310311.0,1471505479.0
3.,3.,3.,Thuế và các khoản phải nộp Nhà nước,313,10,33.873.035.370,20.438.324.913,,313.0,10.0,33873035370.0,20438324913.0
4.,4.,4.,Phải trả người lao động,314,,100.181.919.131,143.712.536.440,,314.0,,100181919131.0,143712536440.0
5.,5.,5.,Chỉ phí phải trả ngắn hạn,315,16,47.660.943.473,37.613.732.330,,315.0,16.0,47660943473.0,37613732330.0
6.,6.,6.,Doanh thu chưa thực hiện ngắn hạn,318,,28.291.649.424,29.606.179.586,,318.0,,28291649424.0,29606179586.0
7.,7.,7.,Phải trả ngắn hạn khác,319,17,122.305.008.503,97.484.369.558,,319.0,17.0,122305008503.0,97484369558.0
8.,8.,8.,Vay và nợ thuê tài chính ngắn hạn,320,18,533.763.676.811,682.680.177.182,,320.0,18.0,533763676811.0,682680177182.0
9.,9.,9.,Dự phòng phải trả ngắn hạn,321,19,103.354.578.024,109.223.400.000,,321.0,19.0,103354578024.0,109223400000.0
10.,10.,10.,"Quỹ khen thưởng, phúc lợi",322,,135.618.440.783,119.287.448.539,,322.0,,135618440783.0,119287448539.0
II.,II.,II.,Nợ dài hạn,330,,2.080.327.494.964,1.887.426.280.905,,330.0,,2080327494964.0,1887426280905.0
1.,1.,1.,Doanh thu chưa thực hiện dài hạn,336,,95.185.272.591,110.509.476.993,,336.0,,95185272591.0,110509476993.0
2.,2.,2.,Phải trả dài hạn khác,337,17,247.439.992.001,324.996.109.334,,337.0,17.0,247439992001.0,324996109334.0
3.,3.,3.,Vay và nợ thuê tài chính dài hạn,338,20,1.709.037.594.029,1.432.936.788.491,,338.0,20.0,1709037594029.0,1432936788491.0
4.,4.,4.,Dự phòng phải trả dài hạn,342,19,28.664.636.343,18.983.906.087,,342.0,19.0,28664636343.0,18983906087.0
D.,D.,D.,VỐN CHỦ SỞ HỮU,400,,5.994.661.386.722,5.519.455.489.021,,400.0,,5994661386722.0,5519455489021.0
I.,I.,I.,Vốn chủ sở hữu,410,21,5.994.661.386.722,5.519.455.489.021,,410.0,21.0,5994661386722.0,5519455489021.0
1.,1.,1.,Vốn góp của chủ sở hữu,411,,3.560.126.380.000,3.236.512.460.000,,411.0,,3560126380000.0,3236512460000.0
,,,- Cổ phiếu phổ thông có quyền biểu quyết,411a,,3.560.126.380.000,3.236.512.460.000,,,,3560126380000.0,3236512460000.0
2.,2.,2.,Quỹ đầu tư phát triển,418,,1.041.008.230.336,820.185.852.448,,418.0,,1041008230336.0,820185852448.0
3.,3.,3.,Quỹ khác thuộc vốn chủ sở hữu,420,,44.843.396.730,44.843.396.730,,420.0,,44843396730.0,44843396730.0
4.,4.,4.,Lợi nhuận sau thuế chưa phân phối,421,,1.348.683.379.656,1.417.913.779.843,,421.0,,1348683379656.0,1417913779843.0
,,,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,421a,,722.509.214.977,681.839.186.883,,,,722509214977.0,681839186883.0
,,,- Lợi nhuận sau thuế chưa phân phối năm nay,421b,,626.174.164.679,736.074.592.960,,,,626174164679.0,736074592960.0
,,,TỔNG CỘNG NGUỒN VỐN (440=300+400),440,,9.516.338.505.880,8.931.444.877.469,,440.0,,9516338505880.0,8931444877469.0
