row_label_raw,row_label_full,Trong vòng một năm,Số cuối nămVND > 77.556.117.333,Số đầu nămVND > 77.556.117.333,numeric__Số cuối nămVND > 77.556.117.333,numeric__Số đầu nămVND > 77.556.117.333
Trong nằm thứ hai,Trong nằm thứ hai,Trong nằm thứ hai,77.556.117.333,77.556.117.333,77556117333.0,77556117333.0
Từ nằm thứ ba đến nằm thứ năm,Từ nằm thứ ba đến nằm thứ năm,Từ nằm thứ ba đến nằm thứ năm,155.112.234.668,232.668.352.001,155112234668.0,232668352001.0
,,,310.224.469.334,387.780.586.667,310224469334.0,387780586667.0
Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phần phải trả ngắn hạn khác),Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phần phải trả ngắn hạn khác),Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phần phải trả ngắn hạn khác),(77.556.117.333),(77.556.117.333),-77556117333.0,-77556117333.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,232.668.352.001,310.224.469.334,232668352001.0,310224469334.0
