row_label_raw,row_label_full,col_0,col_1,Thuyết minh,2016Triệu VND,2015Triệu VND,numeric__col_1,numeric__Thuyết minh,numeric__2016Triệu VND,numeric__2015Triệu VND
XI,XI,XI,Tổng lợi nhuận trước thuế(mang sang từ trang trước),,151.636,211.660,,,151636.0,211660.0
7,7,7,Chi phí thuế TNDN hiện hành,29,(30.646),(46.425),,29.0,-30646.0,-46425.0
8,8,8,Chi phí thuế TNDN hoãn lại,29,-,-,,29.0,,
XII,XII,XII,Chi phí thuế TNDN,29,(30.646),(46.425),,29.0,-30646.0,-46425.0
XIII,XIII,XIII,Lợi nhuận sau thuế TNDN,,120.990,165.235,,,120990.0,165235.0
LÃI CƠ BẢN TRÊN CỔ PHIẾU,LÃI CƠ BẢN TRÊN CỔ PHIẾU,LÃI CƠ BẢN TRÊN CỔ PHIẾU,LÃI CƠ BẢN TRÊN CỔ PHIẾU,,,,,,,
,,,,Thuyết minh,2016VND/cổ phiếu,2015VND/cổ phiếu,,,,
IX,LÃI CƠ BẢN TRÊN CỔ PHIẾU > IX,IX,Lãi cơ bản trên cổ phiếu,30,368,531,,30.0,368.0,531.0
