row_label_raw,row_label_full,2016 > Thuế giá trị gia tăng,Số dưđầu nămTriệu VND > 224,Phát sinh trong năm > Số phải nộpTriệu VND > 4.567,Phát sinh trong năm > Số đã nộpTriệu VND > (2.767),Số durcuối nămTriệu VND > 2.024,numeric__Số dưđầu nămTriệu VND > 224,numeric__Phát sinh trong năm > Số phải nộpTriệu VND > 4.567,numeric__Phát sinh trong năm > Số đã nộpTriệu VND > (2.767),numeric__Số durcuối nămTriệu VND > 2.024
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,45.949,30.646,(52.961),23.634,45949.0,30646.0,-52961.0,23634.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,6.687,10.830,(15.602),1.915,6687.0,10830.0,-15602.0,1915.0
,,,52.860,46.043,(71.330),27.573,52860.0,46043.0,-71330.0,27573.0
2015,2015,2015,Số dưđầu nămTriệu VND,Phát sinh trong năm,Phát sinh trong năm,Số durcuối nămTriệu VND,,,,
2015,2015,2015,Số dưđầu nămTriệu VND,Số phải nộpTriệu VND,Số đã nộpTriệu VND,Số durcuối nămTriệu VND,,,,
Thuế giá trị gia tăng,2015 > Thuế giá trị gia tăng,Thuế giá trị gia tăng,119,2.203,(2.098),224,119.0,2203.0,-2098.0,224.0
Thuế thu nhập doanh nghiệp,2015 > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,32.013,46.425,(32.489),45.949,32013.0,46425.0,-32489.0,45949.0
Thuế thu nhập cá nhân,2015 > Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,17.434,4.937,(15.684),6.687,17434.0,4937.0,-15684.0,6687.0
,,,49.566,53.565,(50.271),52.860,49566.0,53565.0,-50271.0,52860.0
