row_label_raw,row_label_full,col_0,31/12/2016Triệu VND,31/12/2015Triệu VND,numeric__31/12/2016Triệu VND,numeric__31/12/2015Triệu VND
Thuế và các khoản phải trả cho Ngân sách Nhà nước (i),Thuế và các khoản phải trả cho Ngân sách Nhà nước (i),Thuế và các khoản phải trả cho Ngân sách Nhà nước (i),27.573,52.860,27573.0,52860.0
Phải trả nhân viên,Phải trả nhân viên,Phải trả nhân viên,3,217,3.0,217.0
Các khoản chờ thanh toán khác,Các khoản chờ thanh toán khác,Các khoản chờ thanh toán khác,53.006,23.779,53006.0,23779.0
Quỹ khen thưởng và phúc lợi (ii),Quỹ khen thưởng và phúc lợi (ii),Quỹ khen thưởng và phúc lợi (ii),1.900,2.532,1900.0,2532.0
Chuyển tiền phải trả,Chuyển tiền phải trả,Chuyển tiền phải trả,3.058,2.844,3058.0,2844.0
Phải trả khác,Phải trả khác,Phải trả khác,32.084,15.557,32084.0,15557.0
,,,117.624,97.789,117624.0,97789.0
(i) Thuế và các khoản phải trả cho Ngân sách Nhà nước:,(i) Thuế và các khoản phải trả cho Ngân sách Nhà nước:,(i) Thuế và các khoản phải trả cho Ngân sách Nhà nước:,(i) Thuế và các khoản phải trả cho Ngân sách Nhà nước:,(i) Thuế và các khoản phải trả cho Ngân sách Nhà nước:,,
,,,31/12/2016Triệu VND,31/12/2015Triệu VND,,
Thuế giá trị gia tăng,(i) Thuế và các khoản phải trả cho Ngân sách Nhà nước: > Thuế giá trị gia tăng,Thuế giá trị gia tăng,2.024,224,2024.0,224.0
Thuế thu nhập doanh nghiệp,(i) Thuế và các khoản phải trả cho Ngân sách Nhà nước: > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,23.634,45.949,23634.0,45949.0
Thuế thu nhập cá nhân,(i) Thuế và các khoản phải trả cho Ngân sách Nhà nước: > Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,1.915,6.687,1915.0,6687.0
,,,27.573,52.860,27573.0,52860.0
