row_label_raw,row_label_full,col_0,31/12/2016 > Giá trị theo hợp đồng – gộpTriệu VND,31/12/2016 > Tiền gửi ký quỹTriệu VND,31/12/2016 > Giá trị theo hợp đồng – thuầnTriệu VND,31/12/2015 > Giá trị theo hợp đồng – gộpTriệu VND,31/12/2015 > Tiền gửi ký quỹTriệu VND,31/12/2015 > Giá trị theo hợp đồng – thuầnTriệu VND,numeric__31/12/2016 > Giá trị theo hợp đồng – gộpTriệu VND,numeric__31/12/2016 > Tiền gửi ký quỹTriệu VND,numeric__31/12/2016 > Giá trị theo hợp đồng – thuầnTriệu VND,numeric__31/12/2015 > Giá trị theo hợp đồng – gộpTriệu VND,numeric__31/12/2015 > Tiền gửi ký quỹTriệu VND,numeric__31/12/2015 > Giá trị theo hợp đồng – thuầnTriệu VND
Cam kết trong nghiệp vụ thư tín dụng,Cam kết trong nghiệp vụ thư tín dụng,Cam kết trong nghiệp vụ thư tín dụng,20.982,(5.036),15.946,18.845,(2.213),16.632,20982.0,-5036.0,15946.0,18845.0,-2213.0,16632.0
Bảo lãnh khác,Bảo lãnh khác,Bảo lãnh khác,34.282,(1.742),32.540,18.584,(1.635),16.949,34282.0,-1742.0,32540.0,18584.0,-1635.0,16949.0
Cam kết mua ngoại tệ,Cam kết mua ngoại tệ,Cam kết mua ngoại tệ,-,-,-,5.540,-,5.540,,,,5540.0,,5540.0
Can kết bán ngoại tệ,Can kết bán ngoại tệ,Can kết bán ngoại tệ,-,-,-,6.095,-,6.095,,,,6095.0,,6095.0
,,,55.264,(6.778),48.486,49.064,(3.848),45.216,55264.0,-6778.0,48486.0,49064.0,-3848.0,45216.0
