row_label_raw,row_label_full,Chỉ tiêu,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp,Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp,Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp,318.225.400.741,845.975.042.902,318225400741.0,845975042902.0
Lợi nhuận/(Lỗ) phần bổ cho cổ đông sở hữu CP phổ thông,Lợi nhuận/(Lỗ) phần bổ cho cổ đông sở hữu CP phổ thông,Lợi nhuận/(Lỗ) phần bổ cho cổ đông sở hữu CP phổ thông,318.225.400.741,845.975.042.902,318225400741.0,845975042902.0
Quỹ khen thưởng phúc lợi,Quỹ khen thưởng phúc lợi,Quỹ khen thưởng phúc lợi,,59.029.881.129,,59029881129.0
CP phổ thông đang lưu hành bình quân trong kỳ,CP phổ thông đang lưu hành bình quân trong kỳ,CP phổ thông đang lưu hành bình quân trong kỳ,183.187.382,146.507.976,183187382.0,146507976.0
Lãi/(Lỗ) cơ bản trên cổ phiếu,Lãi/(Lỗ) cơ bản trên cổ phiếu,Lãi/(Lỗ) cơ bản trên cổ phiếu,1.737,5.371,1737.0,5371.0
