row_label_raw,row_label_full,STT,Chi tiết thu nhập khác,Năm nay,Năm trước,numeric__Chi tiết thu nhập khác,numeric__Năm nay,numeric__Năm trước
1,1,1,Thu nhập từ thanh lý TSCĐ,,,,,
2,1 > 2,2,Doanh thu bán Token card,260.173.050,147.359.985,,260173050.0,147359985.0
3,1 > 3,3,Thu nhập từ phí c.tiền của NDT,2.453.460.845,3.483.790.952,,2453460845.0,3483790952.0
4,1 > 4,4,Thu nhập khác,54.863.839.108,60.912.205.050,,54863839108.0,60912205050.0
,,,Công,57.577.473.003,64.543.355.987,,57577473003.0,64543355987.0
