row_label_raw,row_label_full,3.742.555.895.392,6.267.340.881.910,numeric__6.267.340.881.910
Số cuối năm,Số cuối năm,Số cuối năm,Số đầu năm,
1.094.260.034.139,Số cuối năm > 1.094.260.034.139,1.094.260.034.139,828.650.159.011,828650159011.0
303.087.450.934,Số cuối năm > 303.087.450.934,303.087.450.934,499.678.048.366,499678048366.0
1.397.347.485.073,Số cuối năm > 1.397.347.485.073,1.397.347.485.073,1.328.328.207.377,1328328207377.0
