row_label_raw,row_label_full,col_0,Giá gốc,Dự phòng,Giá gốc_1,Dự phòng_1,numeric__Giá gốc,numeric__Dự phòng,numeric__Giá gốc_1,numeric__Dự phòng_1
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",41.793.114.574,-,32.006.675.980,-,41793114574.0,,32006675980.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",257.222.908,-,144.619.655,-,257222908.0,,144619655.0,
Chi phí sân xuất kinh doanhđở dang (*),Chi phí sân xuất kinh doanhđở dang (*),Chi phí sân xuất kinh doanhđở dang (*),1.425.969.502.092,-,1.339.097.939.835,-,1425969502092.0,,1339097939835.0,
Hàng hóa,Hàng hóa,Hàng hóa,1.458.786.423,-,4.741.769.209,-,1458786423.0,,4741769209.0,
Cộng,Cộng,Cộng,1.469.478.625.997,-,1.375.991.004.679,-,1469478625997.0,,1375991004679.0,
