row_label_raw,row_label_full,col_0,Giá gốc,Giá trị ghi sổ,Giá gốc_1,Giá trị ghi sổ_1,numeric__Giá gốc,numeric__Giá trị ghi sổ,numeric__Giá gốc_1,numeric__Giá trị ghi sổ_1
Ngắn hạn,Ngắn hạn,Ngắn hạn,767.707.101.181,767.707.101.181,1.005.707.645.162,1.005.707.645.162,767707101181.0,767707101181.0,1005707645162.0,1005707645162.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,767.707.101.181,767.707.101.181,1.005.707.645.162,1.005.707.645.162,767707101181.0,767707101181.0,1005707645162.0,1005707645162.0
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Thanh Xuân (1),Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Thanh Xuân (1),Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Thanh Xuân (1),568.776.003.009,568.776.003.009,559.819.283.228,559.819.283.228,568776003009.0,568776003009.0,559819283228.0,559819283228.0
Ngân hàng TMCP Công thương Việt Nam - CN Thành An (2),Ngân hàng TMCP Công thương Việt Nam - CN Thành An (2),Ngân hàng TMCP Công thương Việt Nam - CN Thành An (2),388.327.624,388.327.624,388.327.624,388.327.624,388327624.0,388327624.0,388327624.0,388327624.0
Ngân hàng TMCP Quốc tế Việt Nam - Chi nhánh Sở giao dịch,Ngân hàng TMCP Quốc tế Việt Nam - Chi nhánh Sở giao dịch,Ngân hàng TMCP Quốc tế Việt Nam - Chi nhánh Sở giao dịch,-,-,100.000.000.000,100.000.000.000,,,100000000000.0,100000000000.0
Ngân hàng TMCP Việt Nam Thịnh Vượng - CN Kinh Đô (3),Ngân hàng TMCP Việt Nam Thịnh Vượng - CN Kinh Đô (3),Ngân hàng TMCP Việt Nam Thịnh Vượng - CN Kinh Đô (3),151.000.000.000,151.000.000.000,101.000.034.310,101.000.034.310,151000000000.0,151000000000.0,101000034310.0,101000034310.0
Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Nha Trang (4),Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Nha Trang (4),Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Nha Trang (4),46.000.000.000,46.000.000.000,,,46000000000.0,46000000000.0,,
