row_label_raw,row_label_full,col_0,col_1,31/12/2025VND,01/01/2025VND,numeric__col_1,numeric__31/12/2025VND,numeric__01/01/2025VND
a),a),a),Ngắn hạn,39.045.294.890,75.634.263.407,,39045294890.0,75634263407.0
a),a),a),"Công cụ, dụng cụ đã xuất dùng chờ phân bổ",4.281.763.833,4.793.558.456,,4281763833.0,4793558456.0
a),a),a),Chi phí bảo hiểm chờ phân bổ,126.132.657,151.785.881,,126132657.0,151785881.0
a),a),a),Chi phí môi giới bắt động sản,25.363.638.140,58.632.782.354,,25363638140.0,58632782354.0
a),a),a),Chi phí khác chờ phân bổ,9.273.760.261,12.056.136.716,,9273760261.0,12056136716.0
b),b),b),Dài hạn,65.068.236.340,57.978.310.208,,65068236340.0,57978310208.0
b),b),b),"Công cụ, dụng cụ đã xuất dùng chờ phân bổ",29.822.955.273,23.517.903.819,,29822955273.0,23517903819.0
b),b),b),Chi phí trả trước thuê văn phòng,3.495.297.249,3.609.897.165,,3495297249.0,3609897165.0
b),b),b),Chi phí nhượng quyền thương mại Wyndham Hotel,1.482.966.011,1.744.068.601,,1482966011.0,1744068601.0
b),b),b),Chi phí quyền sử dụng đất Wynham Hotel,6.218.080.070,6.364.206.374,,6218080070.0,6364206374.0
b),b),b),Chi phí sửa chữa tài sản chờ phân bổ,6.081.424.673,-,,6081424673.0,
