row_label_raw,row_label_full,Thuế suất thuế TNDN sử dụng để xác định giá trị tài sản thuế thu nhập hoãn lại,31/12/2025VND > 5%,01/01/2025VND > 5%,numeric__31/12/2025VND > 5%,numeric__01/01/2025VND > 5%
Tài sản thuế Thu nhập hoãn lại liên quan đến khoản chênh lệch tạm thời được khấu trừ (1),Tài sản thuế Thu nhập hoãn lại liên quan đến khoản chênh lệch tạm thời được khấu trừ (1),Tài sản thuế Thu nhập hoãn lại liên quan đến khoản chênh lệch tạm thời được khấu trừ (1),21.401.852.115,-,21401852115.0,
Thuế suất thuế TNDN sử dụng để xác định giá trị tài sản thuế thu nhập hoãn lại,Thuế suất thuế TNDN sử dụng để xác định giá trị tài sản thuế thu nhập hoãn lại,Thuế suất thuế TNDN sử dụng để xác định giá trị tài sản thuế thu nhập hoãn lại,10%,10%,0.1,0.1
Tài sản thuế Thu nhập hoãn lại liên quan đến khoản chênh lệch tạm thời được khấu trừ (2),Tài sản thuế Thu nhập hoãn lại liên quan đến khoản chênh lệch tạm thời được khấu trừ (2),Tài sản thuế Thu nhập hoãn lại liên quan đến khoản chênh lệch tạm thời được khấu trừ (2),1.698.834.615,1.745.961.701,1698834615.0,1745961701.0
