row_label_raw,row_label_full,Thuế suất thuế TNDN sử dụng để xác định giá trị thuế thu nhập hoãn lại phải trả,31/12/2025VND > 10%,01/01/2025VND > 10%,numeric__31/12/2025VND > 10%,numeric__01/01/2025VND > 10%
Thuế thu nhập hoãn lại phải trả phát sinh từ các khoản chênh lệch tạm thời chịu thuế (1),Thuế thu nhập hoãn lại phải trả phát sinh từ các khoản chênh lệch tạm thời chịu thuế (1),Thuế thu nhập hoãn lại phải trả phát sinh từ các khoản chênh lệch tạm thời chịu thuế (1),2.168.671.074,2.168.671.074,2168671074.0,2168671074.0
Thuế suất thuế TNDN sử dụng để xác định giá trị thuế thu nhập hoãn lại phải trả,Thuế suất thuế TNDN sử dụng để xác định giá trị thuế thu nhập hoãn lại phải trả,Thuế suất thuế TNDN sử dụng để xác định giá trị thuế thu nhập hoãn lại phải trả,20%,20%,0.2,0.2
Thuế thu nhập hoãn lại phải trả phát sinh từ các khoản chênh lệch tạm thời chịu thuế (2),Thuế thu nhập hoãn lại phải trả phát sinh từ các khoản chênh lệch tạm thời chịu thuế (2),Thuế thu nhập hoãn lại phải trả phát sinh từ các khoản chênh lệch tạm thời chịu thuế (2),61.332.963.545,60.123.097.336,61332963545.0,60123097336.0
Thuế thu nhập hoãn lại phải trả (3)=(1)+(2),Thuế thu nhập hoãn lại phải trả (3)=(1)+(2),Thuế thu nhập hoãn lại phải trả (3)=(1)+(2),63.501.634.619,62.291.768.410,63501634619.0,62291768410.0
