row_label_raw,row_label_full,col_0,col_1,31/12/2025VND,01/01/2025VND,numeric__col_1,numeric__31/12/2025VND,numeric__01/01/2025VND
a),a),a),Ngắn hạn,282.459.133.153,254.570.286.785,,282459133153.0,254570286785.0
a),a),a),Trích trước chi phí lãi vay phải trả,33.863.649,162.521.128,,33863649.0,162521128.0
a),a),a),Trích trước chi phí lãi vay vốn hoá,81.388.572,18.259.234,,81388572.0,18259234.0
a),a),a),Trích trước giá vốn kinh doanh bất động sản,237.678.811.910,229.521.550.562,,237678811910.0,229521550562.0
a),a),a),Trích trước chi phí thi công Dự án tại Vân đồn,4.367.632.149,-,,4367632149.0,
a),a),a),Trích trước chi phí công trình Khách sạn Nha Trang,4.502.597.784,-,,4502597784.0,
a),a),a),Trích trước lãi phải trả theo Hợp đồng dịch vụ chuyển nhượng quyền sử dụng đất,9.578.859.758,-,,9578859758.0,
a),a),a),Trích trước chi phí phải trả khách sạn Novotel,20.803.989.554,18.514.084.403,,20803989554.0,18514084403.0
a),a),a),Trích trước chi phí phải trả khác,5.411.989.777,6.353.871.458,,5411989777.0,6353871458.0
b),b),b),Dài hạn,81.274.252.031,82.348.053.565,,81274252031.0,82348053565.0
b),b),b),Chi phí thuê đất tại dự án Sonasea Villas and Resort (*),75.723.565.512,75.723.565.512,,75723565512.0,75723565512.0
b),b),b),Trích trước chi phí hạ tầng kỹ thuật và xây dựng thiết bị,87.839.993,87.839.993,,87839993.0,87839993.0
b),b),b),Trích trước chi phí hỗ trợ lãi suất,10.032.151,842.392.363,,10032151.0,842392363.0
b),b),b),Trích trước chi phí lãi vay,5.452.814.375,5.694.255.697,,5452814375.0,5694255697.0
b),b),b),Cộng,363.733.385.184,336.918.340.350,,363733385184.0,336918340350.0
