row_label_raw,row_label_full,col_0,col_1,31/12/2025 > Giá trị,31/12/2025 > Dự phòng,01/01/2025 > Giá trị,01/01/2025 > Dự phòng,numeric__col_1,numeric__31/12/2025 > Giá trị,numeric__31/12/2025 > Dự phòng,numeric__01/01/2025 > Giá trị,numeric__01/01/2025 > Dự phòng
a),a),a),Ngắn hạn,799.859.352.852,(5.363.457.752),672.081.978.294,(5.764.474.020),,799859352852.0,-5363457752.0,672081978294.0,-5764474020.0
a),a),a),Tạm ứng,459.485.700,-,1.856.699.728,-,,459485700.0,,1856699728.0,
a),a),a),"Cảm cố, ký cược, ký quỹ",41.303.850.652,(5.100.000.000),42.729.850.652,(5.100.000.000),,41303850652.0,-5100000000.0,42729850652.0,-5100000000.0
a),a),a),Công ty TNHH MTV Vật liệu xây dựng và Xây lắp thương mại BMC (1),5.100.000.000,(5.100.000.000),5.100.000.000,(5.100.000.000),,5100000000.0,-5100000000.0,5100000000.0,-5100000000.0
a),a),a),Sở Kế hoạch và Đầu tư thành phố Hà Nội (2),1.360.000.000,-,2.720.000.000,-,,1360000000.0,,2720000000.0,
a),a),a),Sở Kế hoạch và Đầu tư tỉnh Kiên Giang (3),14.715.000.000,-,14.715.000.000,-,,14715000000.0,,14715000000.0,
a),a),a),Ngân hàng TMCP Đầu tư và Phát triển Việt Nam (4),19.831.495.000,-,19.831.495.000,-,,19831495000.0,,19831495000.0,
a),a),a),"Các khoản ký quỹ, ký cược khác",297.355.652,-,363.355.652,-,,297355652.0,,363355652.0,
a),a),a),Phải thu khác,758.096.016.500,(263.457.752),627.495.427.914,(664.474.020),,758096016500.0,-263457752.0,627495427914.0,-664474020.0
a),a),a),Lãi dự thu tiền gửi,3.438.940.992,-,5.116.472.366,-,,3438940992.0,,5116472366.0,
a),a),a),Các khoản phải thu khác,754.657.075.508,(263.457.752),622.378.955.548,(664.474.020),,754657075508.0,-263457752.0,622378955548.0,-664474020.0
a),a),a),Tiền đến bù dự án Khu biệt thụ cao cấp Sonasea Residences (5),615.882.351.880,-,615.882.351.880,-,,615882351880.0,,615882351880.0,
