row_label_raw,row_label_full,Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi,31/12/2025 > Giá gốc > Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi,31/12/2025 > Giá trị có thể thu hồi > Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi,01/01/2025 > Giá gốc > Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi,01/01/2025 > Giá trị có thể thu hồi > Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi,numeric__31/12/2025 > Giá gốc > Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi,numeric__31/12/2025 > Giá trị có thể thu hồi > Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi,numeric__01/01/2025 > Giá gốc > Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi,numeric__01/01/2025 > Giá trị có thể thu hồi > Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi
Phải thu của khách hàng,Phải thu của khách hàng,Phải thu của khách hàng,186.580.859.138,53.100.989.804,106.211.113.259,33.343.000.000,186580859138.0,53100989804.0,106211113259.0,33343000000.0
Công ty CP Xây dựng và Thương mại Vạn Phát,Công ty CP Xây dựng và Thương mại Vạn Phát,Công ty CP Xây dựng và Thương mại Vạn Phát,12.478.919.558,-,12.478.919.558,-,12478919558.0,,12478919558.0,
Công ty TNHH Đầu tư và Phát triển Phạm Gia,Công ty TNHH Đầu tư và Phát triển Phạm Gia,Công ty TNHH Đầu tư và Phát triển Phạm Gia,16.500.000.000,4.950.000.000,16.500.000.000,8.910.000.000,16500000000.0,4950000000.0,16500000000.0,8910000000.0
