row_label_raw,row_label_full,col_0,Số trước điều chỉnh VND,Số điều chỉnh VND,Số sau điều chỉnh VND,numeric__Số trước điều chỉnh VND,numeric__Số điều chỉnh VND,numeric__Số sau điều chỉnh VND
Lợi nhuận kế toán sau thuế TNDN,Lợi nhuận kế toán sau thuế TNDN,Lợi nhuận kế toán sau thuế TNDN,190.153.728.301,-,190.153.728.301,190153728301.0,,190153728301.0
Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán để xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông:,Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán để xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông:,Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán để xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông:,-,(29.417.053.482),(29.417.053.482),,-29417053482.0,-29417053482.0
Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,-,(29.417.053.482),(29.417.053.482),,-29417053482.0,-29417053482.0
"+ Số trích quỹ khen thưởng, phúc lợi","+ Số trích quỹ khen thưởng, phúc lợi","+ Số trích quỹ khen thưởng, phúc lợi",-,(29.417.053.482),(29.417.053.482),,-29417053482.0,-29417053482.0
Lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,190.153.728.301,(29.417.053.482),160.736.674.819,190153728301.0,-29417053482.0,160736674819.0
Cổ phiếu phổ thông đang lưu hành bình quân trong năm,Cổ phiếu phổ thông đang lưu hành bình quân trong năm,Cổ phiếu phổ thông đang lưu hành bình quân trong năm,522.855.226,,522.855.226,522855226.0,,522855226.0
Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,"363,68",,"307,42",363.68,,307.42
