row_label_raw,row_label_full,Lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,177.281.809.353,160.736.674.819,numeric__177.281.809.353,numeric__160.736.674.819
Cổ phiếu phổ thông đang lưu hành bình quân trong kỳ,Cổ phiếu phổ thông đang lưu hành bình quân trong kỳ,Cổ phiếu phổ thông đang lưu hành bình quân trong kỳ,547.510.338,522.855.226,547510338.0,522855226.0
Lãi cơ bản trên cổ phiếu (**),Lãi cơ bản trên cổ phiếu (**),Lãi cơ bản trên cổ phiếu (**),"323,80","307,42",323.8,307.42
